productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText
83546,Ampharos,Ampharos,https://tcgplayer-cdn.tcgplayer.com/product/83546_200w.jpg,3,1415,https://cpt.tcgcsv.com/XqH,2023-12-19T20:43:18.62,1,23/95,Rare,Lightning,120,Stage 2,[L] Acceleration Bolt (30) Search your deck for up to 2 basic Energy cards and attach them to 1 of your Pokemon.  Shuffle your deck afterward.,"[2L] Thunder (80) Flip a coin.  If tails, Ampharos does 20 damage to itself.",Fx2,M-20,1,0.66,1.12,2.25,1.61,,Normal,
83546,Ampharos,Ampharos,https://tcgplayer-cdn.tcgplayer.com/product/83546_200w.jpg,3,1415,https://cpt.tcgcsv.com/XqH,2023-12-19T20:43:18.62,1,23/95,Rare,Lightning,120,Stage 2,[L] Acceleration Bolt (30) Search your deck for up to 2 basic Energy cards and attach them to 1 of your Pokemon.  Shuffle your deck afterward.,"[2L] Thunder (80) Flip a coin.  If tails, Ampharos does 20 damage to itself.",Fx2,M-20,1,13.0,14.67,21.25,15.33,,Reverse Holofoil,
83749,Bayleef,Bayleef,https://tcgplayer-cdn.tcgplayer.com/product/83749_200w.jpg,3,1415,https://cpt.tcgcsv.com/_vH,2023-12-19T21:12:37.383,1,40/95,Uncommon,Grass,90,Stage 1,[1] Hammer In (20),[2G] Razor Leaf (50),Rx2,W-20,2,0.3,0.45,1.99,0.58,,Normal,
83749,Bayleef,Bayleef,https://tcgplayer-cdn.tcgplayer.com/product/83749_200w.jpg,3,1415,https://cpt.tcgcsv.com/_vH,2023-12-19T21:12:37.383,1,40/95,Uncommon,Grass,90,Stage 1,[1] Hammer In (20),[2G] Razor Leaf (50),Rx2,W-20,2,1.31,1.95,4.0,2.84,,Reverse Holofoil,
84247,Cheerleader's Cheer,Cheerleaders Cheer,https://tcgplayer-cdn.tcgplayer.com/product/84247_200w.jpg,3,1415,https://cpt.tcgcsv.com/ZJH,2025-12-11T02:46:13.683,1,76/95,Uncommon,Supporter,0,Supporter,Draw 3 cards.  Your opponent may draw a card.,,,,,0.12,0.35,1.0,0.39,0.47,Normal,"You can play only one Supporter each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card."
84247,Cheerleader's Cheer,Cheerleaders Cheer,https://tcgplayer-cdn.tcgplayer.com/product/84247_200w.jpg,3,1415,https://cpt.tcgcsv.com/ZJH,2025-12-11T02:46:13.683,1,76/95,Uncommon,Supporter,0,Supporter,Draw 3 cards.  Your opponent may draw a card.,,,,,0.38,1.18,4321.0,1.15,1.49,Reverse Holofoil,"You can play only one Supporter each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card."
84280,Chikorita,Chikorita,https://tcgplayer-cdn.tcgplayer.com/product/84280_200w.jpg,3,1415,https://cpt.tcgcsv.com/DKH,2025-11-24T12:53:46.203,1,53/95,Common,Grass,50,Basic,[1] Nap - Remove 1 damage counter from Chikorita.,[1G] Reckless Charge (30) Chikorita does 10 damage to itself.,Rx2,W-20,1,0.19,0.4,1.99,0.5,0.25,Normal,
84280,Chikorita,Chikorita,https://tcgplayer-cdn.tcgplayer.com/product/84280_200w.jpg,3,1415,https://cpt.tcgcsv.com/DKH,2025-11-24T12:53:46.203,1,53/95,Common,Grass,50,Basic,[1] Nap - Remove 1 damage counter from Chikorita.,[1G] Reckless Charge (30) Chikorita does 10 damage to itself.,Rx2,W-20,1,3.21,4.78,9.99,6.83,,Reverse Holofoil,
84348,Clefable,Clefable,https://tcgplayer-cdn.tcgplayer.com/product/84348_200w.jpg,3,1415,https://cpt.tcgcsv.com/-LH,2023-12-19T16:12:34.53,1,1/95,Holo Rare,Colorless,80,Stage 1,[2] Fairy Power - Return 1 of your Pokemon and all cards attached to it to your hand.,[2] Moon Impact (40),Fx2,,1,9.99,12.32,25.9,7.18,,Holofoil,
84348,Clefable,Clefable,https://tcgplayer-cdn.tcgplayer.com/product/84348_200w.jpg,3,1415,https://cpt.tcgcsv.com/-LH,2023-12-19T16:12:34.53,1,1/95,Holo Rare,Colorless,80,Stage 1,[2] Fairy Power - Return 1 of your Pokemon and all cards attached to it to your hand.,[2] Moon Impact (40),Fx2,,1,8.75,10.62,12.49,12.5,,Reverse Holofoil,
84359,Clefairy,Clefairy,https://tcgplayer-cdn.tcgplayer.com/product/84359_200w.jpg,3,1415,https://cpt.tcgcsv.com/cMH,2024-10-31T04:37:43.377,1,54/95,Common,Colorless,50,Basic,"[1] Minimize - During your opponent's next turn, any damage done to Clefairy by attacks is reduced by 20 (after applying Weakness and Resistance).",[1] Slap (10),Fx2,,1,0.15,0.35,19.5,0.42,0.21,Normal,
84359,Clefairy,Clefairy,https://tcgplayer-cdn.tcgplayer.com/product/84359_200w.jpg,3,1415,https://cpt.tcgcsv.com/cMH,2024-10-31T04:37:43.377,1,54/95,Common,Colorless,50,Basic,"[1] Minimize - During your opponent's next turn, any damage done to Clefairy by attacks is reduced by 20 (after applying Weakness and Resistance).",[1] Slap (10),Fx2,,1,1.33,3.84,6.35,6.52,,Reverse Holofoil,
84369,Cleffa,Cleffa,https://tcgplayer-cdn.tcgplayer.com/product/84369_200w.jpg,3,1415,https://cpt.tcgcsv.com/pMH,2023-12-19T20:43:27.103,1,24/95,Rare,Colorless,30,Basic,"[0] Eeeeeeek - Shuffle your hand into your deck, then draw 6 cards.  Cleffa is now Asleep.",,,,0,1.97,2.04,4.99,3.98,,Normal,"Sweet Sleeping Face - As long as Cleffa is Asleep, prevent all damage done to Cleffa by attacks.  (Poke-BODY)"
84369,Cleffa,Cleffa,https://tcgplayer-cdn.tcgplayer.com/product/84369_200w.jpg,3,1415,https://cpt.tcgcsv.com/pMH,2023-12-19T20:43:27.103,1,24/95,Rare,Colorless,30,Basic,"[0] Eeeeeeek - Shuffle your hand into your deck, then draw 6 cards.  Cleffa is now Asleep.",,,,0,4.43,5.29,7.5,15.0,,Reverse Holofoil,"Sweet Sleeping Face - As long as Cleffa is Asleep, prevent all damage done to Cleffa by attacks.  (Poke-BODY)"
84428,Copycat,Copycat,https://tcgplayer-cdn.tcgplayer.com/product/84428_200w.jpg,3,1415,https://cpt.tcgcsv.com/BNH,2026-01-27T21:49:15.687,1,77/95,Uncommon,Supporter,0,Supporter,"Shuffle your hand into your deck.  Then, draw a number of cards equal to the number of cards in your opponent's hand.",,,,,0.11,0.35,1.5,0.35,0.28,Normal,"You can play only one Supporter each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card."
84428,Copycat,Copycat,https://tcgplayer-cdn.tcgplayer.com/product/84428_200w.jpg,3,1415,https://cpt.tcgcsv.com/BNH,2026-01-27T21:49:15.687,1,77/95,Uncommon,Supporter,0,Supporter,"Shuffle your hand into your deck.  Then, draw a number of cards equal to the number of cards in your opponent's hand.",,,,,0.5,2.8,5.0,2.67,3.0,Reverse Holofoil,"You can play only one Supporter each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card."
84503,Croconaw,Croconaw,https://tcgplayer-cdn.tcgplayer.com/product/84503_200w.jpg,3,1415,https://cpt.tcgcsv.com/5QH,2023-12-19T21:12:59.193,1,41/95,Uncommon,Water,80,Stage 1,[1W] Wave Splash (30),[2W] Big Bite (50) The Defending Pokemon can't retreat during your opponent's next turn.,Gx2,,2,0.25,0.5,1.87,0.59,,Normal,
84503,Croconaw,Croconaw,https://tcgplayer-cdn.tcgplayer.com/product/84503_200w.jpg,3,1415,https://cpt.tcgcsv.com/5QH,2023-12-19T21:12:59.193,1,41/95,Uncommon,Water,80,Stage 1,[1W] Wave Splash (30),[2W] Big Bite (50) The Defending Pokemon can't retreat during your opponent's next turn.,Gx2,,2,2.0,3.81,10.01,4.23,,Reverse Holofoil,
84553,Cyndaquil,Cyndaquil,https://tcgplayer-cdn.tcgplayer.com/product/84553_200w.jpg,3,1415,https://cpt.tcgcsv.com/5RH,2024-07-26T16:48:37.817,1,55/95,Common,Fire,40,Basic,"[R] Fireworks (20) Flip a coin.  If tails, discard a R Energy attached to Cyndaquil.",,Wx2,,1,0.1,0.39,2.57,0.51,,Normal,
