productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText
83516,Altaria,Altaria,https://tcgplayer-cdn.tcgplayer.com/product/83516_200w.jpg,3,1405,https://cpt.tcgcsv.com/lqH,2023-09-25T18:52:44.287,1,12/106,Rare,Colorless,80,Stage 1,"[1] Dragonbreath (40)
<br>
Flip a coin. If tails, this attack does nothing. If heads, the Defending Pokémon is now Paralyzed.","[3] Cotton Cloud (60)
<br>
During your opponent's next turn, any damage done to Altaria by attacks from your opponent's Evolved Pokémon is reduced by 30 <em>(after applying Weakness and Resistance)</em>.",C+20,F-20,1,1.25,3.75,8.98,3.76,,Normal,
83516,Altaria,Altaria,https://tcgplayer-cdn.tcgplayer.com/product/83516_200w.jpg,3,1405,https://cpt.tcgcsv.com/lqH,2023-09-25T18:52:44.287,1,12/106,Rare,Colorless,80,Stage 1,"[1] Dragonbreath (40)
<br>
Flip a coin. If tails, this attack does nothing. If heads, the Defending Pokémon is now Paralyzed.","[3] Cotton Cloud (60)
<br>
During your opponent's next turn, any damage done to Altaria by attacks from your opponent's Evolved Pokémon is reduced by 30 <em>(after applying Weakness and Resistance)</em>.",C+20,F-20,1,7.19,7.59,7.99,6.27,,Reverse Holofoil,
83551,Amulet Coin,Amulet Coin,https://tcgplayer-cdn.tcgplayer.com/product/83551_200w.jpg,3,1405,https://cpt.tcgcsv.com/2rH,2025-11-13T06:14:54.82,1,97/106,Uncommon,Tool,,,,,,,,0.09,0.32,1.5,0.24,0.19,Normal,"Attach Amulet Coin to 1 of your Pokémon that doesn't already have a Pokémon Tool attached to it. If that Pokémon is Knocked Out, discard this card.
<br>
If the Pokémon Amulet Coin is attached to is your Active Pokémon at the end of your turn, draw a card."
83551,Amulet Coin,Amulet Coin,https://tcgplayer-cdn.tcgplayer.com/product/83551_200w.jpg,3,1405,https://cpt.tcgcsv.com/2rH,2025-11-13T06:14:54.82,1,97/106,Uncommon,Tool,,,,,,,,0.21,1.0,3.25,1.0,,Reverse Holofoil,"Attach Amulet Coin to 1 of your Pokémon that doesn't already have a Pokémon Tool attached to it. If that Pokémon is Knocked Out, discard this card.
<br>
If the Pokémon Amulet Coin is attached to is your Active Pokémon at the end of your turn, draw a card."
83570,Arbok,Arbok,https://tcgplayer-cdn.tcgplayer.com/product/83570_200w.jpg,3,1405,https://cpt.tcgcsv.com/qrH,2024-12-20T19:13:40.35,1,33/106,Uncommon,Psychic,80,Stage 1,"[P] Deadly Poison (10+)
<br>
If the Defending Pokémon is Poisoned, this attack does 10 damage plus 40 more damage. If the Defending Pokémon is not Poisoned, that Pokémon is now Poisoned.","[3] Wrap (50)
<br>
Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",P+20,,2,0.2,0.49,1.5,0.61,,Normal,
83570,Arbok,Arbok,https://tcgplayer-cdn.tcgplayer.com/product/83570_200w.jpg,3,1405,https://cpt.tcgcsv.com/qrH,2024-12-20T19:13:40.35,1,33/106,Uncommon,Psychic,80,Stage 1,"[P] Deadly Poison (10+)
<br>
If the Defending Pokémon is Poisoned, this attack does 10 damage plus 40 more damage. If the Defending Pokémon is not Poisoned, that Pokémon is now Poisoned.","[3] Wrap (50)
<br>
Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",P+20,,2,2.48,4.0,5.35,4.97,,Reverse Holofoil,
83716,Baltoy,Baltoy,https://tcgplayer-cdn.tcgplayer.com/product/83716_200w.jpg,3,1405,https://cpt.tcgcsv.com/lvH,2023-09-25T18:55:46.24,1,60/106,Common,Fighting,50,Basic,"[1] Psychic Balance
<br>
If you have less cards in your hand than your opponent, draw cards until you have the same number of cards as your opponent. (If you have more or the same number of cards in your hand as your opponent, this attack does nothing.)","[1F] Spin Turn (20)
<br>
Switch Baltoy with 1 of your Benched Pokémon.",G+10,,1,1.99,3.0,6.12,3.24,,Normal,
83716,Baltoy,Baltoy,https://tcgplayer-cdn.tcgplayer.com/product/83716_200w.jpg,3,1405,https://cpt.tcgcsv.com/lvH,2023-09-25T18:55:46.24,1,60/106,Common,Fighting,50,Basic,"[1] Psychic Balance
<br>
If you have less cards in your hand than your opponent, draw cards until you have the same number of cards as your opponent. (If you have more or the same number of cards in your hand as your opponent, this attack does nothing.)","[1F] Spin Turn (20)
<br>
Switch Baltoy with 1 of your Benched Pokémon.",G+10,,1,7.82,9.39,14.69,4.33,,Reverse Holofoil,
83770,Beedrill,Beedrill,https://tcgplayer-cdn.tcgplayer.com/product/83770_200w.jpg,3,1405,https://cpt.tcgcsv.com/qwH,2025-11-13T06:15:45.533,1,13/106,Rare,Grass,110,Stage 2,"[G] Band Attack (30x)
<br>
Does 30 damage times the number of Beedrill you have in play.","[3] Twineedle (50x)
<br>
Flip 2 coins. This attack does 50 damage times the number of heads.",R+30,,,0.83,1.0,96.95,1.05,96.95,Normal,
83770,Beedrill,Beedrill,https://tcgplayer-cdn.tcgplayer.com/product/83770_200w.jpg,3,1405,https://cpt.tcgcsv.com/qwH,2025-11-13T06:15:45.533,1,13/106,Rare,Grass,110,Stage 2,"[G] Band Attack (30x)
<br>
Does 30 damage times the number of Beedrill you have in play.","[3] Twineedle (50x)
<br>
Flip 2 coins. This attack does 50 damage times the number of heads.",R+30,,,2.1,4.02,5.71,5.0,,Reverse Holofoil,
