productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText
98640,BW Trainer Kit,BW Trainer Kit,https://tcgplayer-cdn.tcgplayer.com/product/98640_200w.jpg,3,1538,https://cpt.tcgcsv.com/QsP,2021-07-02T21:02:42.67,1,,,,,,,,,,,,,,,,,
98671,Lillipup (#1),Lillipup 1,https://tcgplayer-cdn.tcgplayer.com/product/98671_200w.jpg,3,1538,https://cpt.tcgcsv.com/rtP,2022-12-27T20:53:57.787,0,1/30,Common,Colorless,50,Basic,"[1] Pick Up
<br>Put an item card from your discard pile into your hand.",[1] Bite,Fx2,None,1,0.23,0.5,2.0,0.79,,Normal,
98672,Fighting Energy (#2),Fighting Energy 2,https://tcgplayer-cdn.tcgplayer.com/product/98672_200w.jpg,3,1538,https://cpt.tcgcsv.com/stP,2022-12-27T20:54:13.527,1,2/30,Common,Basic Energy,,,,,,,,0.01,1.02,1.74,0.44,,Normal,
98673,Fighting Energy (#3),Fighting Energy 3,https://tcgplayer-cdn.tcgplayer.com/product/98673_200w.jpg,3,1538,https://cpt.tcgcsv.com/ttP,2022-12-27T20:54:49.51,1,3/30,Common,Basic Energy,,,,,,,,0.59,0.99,1.16,1.67,,Normal,
98674,Fighting Energy (#5),Fighting Energy 5,https://tcgplayer-cdn.tcgplayer.com/product/98674_200w.jpg,3,1538,https://cpt.tcgcsv.com/vtP,2022-12-27T20:56:15.883,1,5/30,Common,Basic Energy,,,,,,,,0.7,1.05,2.19,0.74,,Normal,
98675,Fighting Energy (#6),Fighting Energy 6,https://tcgplayer-cdn.tcgplayer.com/product/98675_200w.jpg,3,1538,https://cpt.tcgcsv.com/wtP,2022-12-27T20:56:31.437,1,6/30,Common,Basic Energy,,,,,,,,0.54,1.4,2.12,0.78,,Normal,
98676,Fighting Energy (#7),Fighting Energy 7,https://tcgplayer-cdn.tcgplayer.com/product/98676_200w.jpg,3,1538,https://cpt.tcgcsv.com/xtP,2022-12-27T20:56:45.827,1,7/30,Common,Basic Energy,,,,,,,,0.23,0.5,1.0,0.34,,Normal,
98677,Fighting Energy (#8),Fighting Energy 8,https://tcgplayer-cdn.tcgplayer.com/product/98677_200w.jpg,3,1538,https://cpt.tcgcsv.com/ztP,2022-12-27T20:57:01.38,1,8/30,Common,Basic Energy,,,,,,,,0.19,0.35,2.0,0.14,,Normal,
98678,Fighting Energy (#9),Fighting Energy 9,https://tcgplayer-cdn.tcgplayer.com/product/98678_200w.jpg,3,1538,https://cpt.tcgcsv.com/BtP,2022-12-27T20:57:15.863,1,9/30,Common,Basic Energy,,,,,,,,0.55,1.22,2.2,1.49,,Normal,
98679,Fighting Energy (#10),Fighting Energy 10,https://tcgplayer-cdn.tcgplayer.com/product/98679_200w.jpg,3,1538,https://cpt.tcgcsv.com/CtP,2022-12-27T20:57:29.797,1,10/30,Common,Basic Energy,,,,,,,,0.39,0.58,0.69,0.39,,Normal,
98680,Fighting Energy (#20),Fighting Energy 20,https://tcgplayer-cdn.tcgplayer.com/product/98680_200w.jpg,3,1538,https://cpt.tcgcsv.com/DtP,2022-12-27T21:00:30.81,1,20/30,Common,Basic Energy,,,,,,,,0.01,0.4,1.7,0.39,,Normal,
98681,Fighting Energy (#22),Fighting Energy 22,https://tcgplayer-cdn.tcgplayer.com/product/98681_200w.jpg,3,1538,https://cpt.tcgcsv.com/FtP,2022-12-27T21:01:32.183,1,22/30,Common,Basic Energy,,,,,,,,0.35,0.66,3.3,0.46,,Normal,
98682,Fighting Energy (#26),Fighting Energy 26,https://tcgplayer-cdn.tcgplayer.com/product/98682_200w.jpg,3,1538,https://cpt.tcgcsv.com/GtP,2022-12-27T21:02:34.667,1,26/30,Common,Basic Energy,,,,,,,,0.16,0.66,1.32,0.24,,Normal,
98683,Fighting Energy (#28),Fighting Energy 28,https://tcgplayer-cdn.tcgplayer.com/product/98683_200w.jpg,3,1538,https://cpt.tcgcsv.com/HtP,2022-12-27T21:03:05.683,1,28/30,Common,Basic Energy,,,,,,,,0.25,0.86,1.02,0.56,,Normal,
98684,Energy Switch (Excadrill),Energy Switch Excadrill,https://tcgplayer-cdn.tcgplayer.com/product/98684_200w.jpg,3,1538,https://cpt.tcgcsv.com/JtP,2022-12-27T20:54:58.11,0,4/30,Common,Item,,,,,,,,0.07,0.25,1.38,0.13,,Normal,Move a basic Energy from 1 of your Pokémon to another of your Pokémon.
98685,Timburr (#11),Timburr 11,https://tcgplayer-cdn.tcgplayer.com/product/98685_200w.jpg,3,1538,https://cpt.tcgcsv.com/KtP,2022-12-27T20:58:06.853,0,11/30,Common,Fighting,60,Basic,[FF] Pound (30),,Px2,None,1,0.15,0.29,0.99,0.44,,Normal,
98686,Timburr (#29),Timburr 29,https://tcgplayer-cdn.tcgplayer.com/product/98686_200w.jpg,3,1538,https://cpt.tcgcsv.com/LtP,2022-12-27T21:03:22.657,0,29/30,Common,Fighting,60,Basic,[FF] Pound (30),,Px2,None,1,0.24,0.3,1.55,0.4,,Normal,
98687,Audino (#12),Audino 12,https://tcgplayer-cdn.tcgplayer.com/product/98687_200w.jpg,3,1538,https://cpt.tcgcsv.com/MtP,2022-12-27T20:58:14.03,0,12/30,Common,Colorless,80,Basic,"[2] Doubleslap (20x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",,Fx2,None,2,0.11,0.27,1.42,0.37,,Normal,
