productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extResistance
83460,Accelgor,Accelgor,https://tcgplayer-cdn.tcgplayer.com/product/83460_200w.jpg,3,1386,https://cpt.tcgcsv.com/dpH,2023-01-05T18:53:43.093,1,11/108,Rare,Grass,90,Stage 1,[G] Hammer In (20),[2] Deck and Cover (50) The Defending Pokemon is now Paralyzed and Poisoned.  Shuffle this Pokemon and all cards attached to it into your deck.,Rx2,0,0.84,1.07,2.53,0.99,,Normal,,
83460,Accelgor,Accelgor,https://tcgplayer-cdn.tcgplayer.com/product/83460_200w.jpg,3,1386,https://cpt.tcgcsv.com/dpH,2023-01-05T18:53:43.093,1,11/108,Rare,Grass,90,Stage 1,[G] Hammer In (20),[2] Deck and Cover (50) The Defending Pokemon is now Paralyzed and Poisoned.  Shuffle this Pokemon and all cards attached to it into your deck.,Rx2,0,1.52,2.05,2.49,2.15,,Reverse Holofoil,,
83471,Aerodactyl,Aerodactyl,https://tcgplayer-cdn.tcgplayer.com/product/83471_200w.jpg,3,1386,https://cpt.tcgcsv.com/rpH,2023-01-05T19:04:10.983,1,53/108,Rare,Fighting,90,Restored,[3] Wing Attack (40),,Gx2,1,2.93,3.25,5.02,3.1,,Normal,Ancient Scream - Your Pokemon's attacks do 10 more damage to the Active Pokemon (before applying Weakness and Resistance).  (Ability),
83471,Aerodactyl,Aerodactyl,https://tcgplayer-cdn.tcgplayer.com/product/83471_200w.jpg,3,1386,https://cpt.tcgcsv.com/rpH,2023-01-05T19:04:10.983,1,53/108,Rare,Fighting,90,Restored,[3] Wing Attack (40),,Gx2,1,5.0,19.99,22.89,5.22,,Reverse Holofoil,Ancient Scream - Your Pokemon's attacks do 10 more damage to the Active Pokemon (before applying Weakness and Resistance).  (Ability),
83610,Archeops,Archeops,https://tcgplayer-cdn.tcgplayer.com/product/83610_200w.jpg,3,1386,https://cpt.tcgcsv.com/dsH,2023-01-05T19:20:00.113,1,110/108,Secret Rare,Fighting,130,Stage 1,[1FF] Rock Slide (60) Does 10 damage to 2 of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),,Gx2,2,125.0,299.99,299.99,71.99,,Holofoil,Ancient Power - Each player can't play any Pokemon from his or her hand to evolve his or her Pokemon.  (Ability),
83844,Bisharp (72),Bisharp 72,https://tcgplayer-cdn.tcgplayer.com/product/83844_200w.jpg,3,1386,https://cpt.tcgcsv.com/VxH,2023-01-05T19:09:05.11,1,72/108,Rare,Darkness,90,Stage 1,[1D] Slash (30),"[2D] Fury Cutter (30+) Flip 3 coins.  If 1 of them is heads, this attack does 10 more damage.  If 2 of them are heads, this attack does 30 more damage.  If all of them are heads, this attack does 60 more damage.",Fx2,1,0.43,0.69,1.22,0.77,,Normal,,P-20
83844,Bisharp (72),Bisharp 72,https://tcgplayer-cdn.tcgplayer.com/product/83844_200w.jpg,3,1386,https://cpt.tcgcsv.com/VxH,2023-01-05T19:09:05.11,1,72/108,Rare,Darkness,90,Stage 1,[1D] Slash (30),"[2D] Fury Cutter (30+) Flip 3 coins.  If 1 of them is heads, this attack does 10 more damage.  If 2 of them are heads, this attack does 30 more damage.  If all of them are heads, this attack does 60 more damage.",Fx2,1,0.99,1.22,1.77,1.39,,Reverse Holofoil,,P-20
83845,Bisharp (79),Bisharp 79,https://tcgplayer-cdn.tcgplayer.com/product/83845_200w.jpg,3,1386,https://cpt.tcgcsv.com/WxH,2023-04-09T15:33:36.58,1,79/108,Rare,Metal,100,Stage 1,"[2] Aerial Ace (20+) Flip a coin.  If heads, this attack does 20 more damage.",[1MM] Metal Claw (80),Rx2,2,0.6,0.77,1.95,1.08,,Normal,,P-20
83845,Bisharp (79),Bisharp 79,https://tcgplayer-cdn.tcgplayer.com/product/83845_200w.jpg,3,1386,https://cpt.tcgcsv.com/WxH,2023-04-09T15:33:36.58,1,79/108,Rare,Metal,100,Stage 1,"[2] Aerial Ace (20+) Flip a coin.  If heads, this attack does 20 more damage.",[1MM] Metal Claw (80),Rx2,2,1.77,4.01,7.34,2.13,,Reverse Holofoil,,P-20
83911,Blaziken,Blaziken,https://tcgplayer-cdn.tcgplayer.com/product/83911_200w.jpg,3,1386,https://cpt.tcgcsv.com/fBH,2023-01-05T18:54:42.303,1,17/108,Holo Rare,Fire,140,Stage 2,"[1R] Blaze Kick (40+) Flip a coin.  If heads, this attack does 30 more damage.  If tails, the Defending Pokemon is now Burned.",[1RR] Flamethrower (130) Discard an Energy attached to this Pokemon.,Wx2,2,8.54,16.66,19.99,12.21,,Holofoil,,
