productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2
44418,Aerodactyl (1),Aerodactyl 1,https://tcgplayer-cdn.tcgplayer.com/product/44418_200w.jpg,3,630,https://cpt.tcgcsv.com/nNm,2025-12-10T23:10:52.66,1,01/62,Holo Rare,Fighting,60,Stage 1,"<strong>Pokémon Power: Prehistoric Power</strong> No more Evolution cards can be played. This power stops working while Aerodactyl is Asleep, Confused, or Paralyzed.",[3] Wing Attack (30),G,F-30,2,42.14,94.01,105.0,72.6,,1st Edition Holofoil,
44418,Aerodactyl (1),Aerodactyl 1,https://tcgplayer-cdn.tcgplayer.com/product/44418_200w.jpg,3,630,https://cpt.tcgcsv.com/nNm,2025-12-10T23:10:52.66,1,01/62,Holo Rare,Fighting,60,Stage 1,"<strong>Pokémon Power: Prehistoric Power</strong> No more Evolution cards can be played. This power stops working while Aerodactyl is Asleep, Confused, or Paralyzed.",[3] Wing Attack (30),G,F-30,2,20.73,23.99,4321.0,34.74,99.99,Unlimited Holofoil,
44419,Lapras (10),Lapras 10,https://tcgplayer-cdn.tcgplayer.com/product/44419_200w.jpg,3,630,https://cpt.tcgcsv.com/pNm,2025-05-07T13:01:09.687,1,10/62,Holo Rare,Water,80,Basic,,"[W] Water Gun (10+)
<br>Does 10 damage plus 10 more damage for each Water Energy attached to Lapras but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.",L,,2,74.09,80.0,400.0,104.56,,1st Edition Holofoil,"[WW] Confuse Ray (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused."
44419,Lapras (10),Lapras 10,https://tcgplayer-cdn.tcgplayer.com/product/44419_200w.jpg,3,630,https://cpt.tcgcsv.com/pNm,2025-05-07T13:01:09.687,1,10/62,Holo Rare,Water,80,Basic,,"[W] Water Gun (10+)
<br>Does 10 damage plus 10 more damage for each Water Energy attached to Lapras but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.",L,,2,9.62,16.8,9999.0,17.66,,Unlimited Holofoil,"[WW] Confuse Ray (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused."
44420,Magneton (11),Magneton 11,https://tcgplayer-cdn.tcgplayer.com/product/44420_200w.jpg,3,630,https://cpt.tcgcsv.com/qNm,2026-03-02T22:40:34.057,1,11/62,Holo Rare,Lightning,80,Stage 1,,"[1L] Sonicboom (20)
<br>Don't apply Weakness and Resistance for this attack. <em>(Any other effects that would happen after applying Weakness and Resistance still happen.)</em>",F,,2,42.7,49.99,110.0,42.35,,1st Edition Holofoil,"[LLLL] Selfdestruct (100)
<br>Does 20 damage to each Pokémon on each player's Bench. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em> Magneton does 100 damage to itself."
44420,Magneton (11),Magneton 11,https://tcgplayer-cdn.tcgplayer.com/product/44420_200w.jpg,3,630,https://cpt.tcgcsv.com/qNm,2026-03-02T22:40:34.057,1,11/62,Holo Rare,Lightning,80,Stage 1,,"[1L] Sonicboom (20)
<br>Don't apply Weakness and Resistance for this attack. <em>(Any other effects that would happen after applying Weakness and Resistance still happen.)</em>",F,,2,8.93,15.8,4321.0,15.92,,Unlimited Holofoil,"[LLLL] Selfdestruct (100)
<br>Does 20 damage to each Pokémon on each player's Bench. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em> Magneton does 100 damage to itself."
44421,Moltres (12),Moltres 12,https://tcgplayer-cdn.tcgplayer.com/product/44421_200w.jpg,3,630,https://cpt.tcgcsv.com/rNm,2022-11-18T16:16:47.313,1,12/62,Holo Rare,Fire,70,Basic,,"[R] Wildfire
<br>You may discard any number of Fire Energy cards attached to Moltres when you use this attack. If you do, discard that many cards from the top of your opponent's deck.",,F-30,2,126.86,167.49,375.98,155.0,,1st Edition Holofoil,"[RRRR] Dive Bomb (80)
<br>Flip a coin. If tails, this attack does nothing."
44421,Moltres (12),Moltres 12,https://tcgplayer-cdn.tcgplayer.com/product/44421_200w.jpg,3,630,https://cpt.tcgcsv.com/rNm,2022-11-18T16:16:47.313,1,12/62,Holo Rare,Fire,70,Basic,,"[R] Wildfire
<br>You may discard any number of Fire Energy cards attached to Moltres when you use this attack. If you do, discard that many cards from the top of your opponent's deck.",,F-30,2,38.28,50.0,149.99,56.55,139.99,Unlimited Holofoil,"[RRRR] Dive Bomb (80)
<br>Flip a coin. If tails, this attack does nothing."
44422,Muk (13),Muk 13,https://tcgplayer-cdn.tcgplayer.com/product/44422_200w.jpg,3,630,https://cpt.tcgcsv.com/sNm,2023-06-29T16:24:08.817,1,13/62,Holo Rare,Grass,70,Stage 1,"<strong>Pokémon Power: Toxic Gas</strong> Ignore all Pokémon Powers other than Toxic Gasses. This power stops working while Muk is Asleep, Confused, or Paralyzed.","[GGG] Sludge (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned.",P,,2,39.88,42.1,59.99,40.15,,1st Edition Holofoil,
44422,Muk (13),Muk 13,https://tcgplayer-cdn.tcgplayer.com/product/44422_200w.jpg,3,630,https://cpt.tcgcsv.com/sNm,2023-06-29T16:24:08.817,1,13/62,Holo Rare,Grass,70,Stage 1,"<strong>Pokémon Power: Toxic Gas</strong> Ignore all Pokémon Powers other than Toxic Gasses. This power stops working while Muk is Asleep, Confused, or Paralyzed.","[GGG] Sludge (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned.",P,,2,4.56,8.64,34.99,8.68,7.99,Unlimited Holofoil,
