productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText
83453,Absol,Absol,https://tcgplayer-cdn.tcgplayer.com/product/83453_200w.jpg,3,1380,https://cpt.tcgcsv.com/5pH,2023-09-25T18:42:23.133,1,21/132,Rare,Darkness,70,Basic,"[1] Baleful Wind
<br>
Choose a card from your opponent's hand without looking and discard it. If you discarded a Trainer, Supporter, or Stadium card, choose 1 more card from your opponent's hand without looking and discard it.","[D] Raid (10)
<br>
If you played Absol from your hand this turn, this attack's base damage is 40 instead of 10.",F+20,P-20,1,1.6,6.07,12.0,5.78,,Normal,
83453,Absol,Absol,https://tcgplayer-cdn.tcgplayer.com/product/83453_200w.jpg,3,1380,https://cpt.tcgcsv.com/5pH,2023-09-25T18:42:23.133,1,21/132,Rare,Darkness,70,Basic,"[1] Baleful Wind
<br>
Choose a card from your opponent's hand without looking and discard it. If you discarded a Trainer, Supporter, or Stadium card, choose 1 more card from your opponent's hand without looking and discard it.","[D] Raid (10)
<br>
If you played Absol from your hand this turn, this attack's base damage is 40 instead of 10.",F+20,P-20,1,34.64,39.95,96.95,23.18,96.95,Reverse Holofoil,
83541,Ampharos,Ampharos,https://tcgplayer-cdn.tcgplayer.com/product/83541_200w.jpg,3,1380,https://cpt.tcgcsv.com/RqH,2026-03-10T16:35:23.737,1,1/132,Holo Rare,Lightning,130,Stage 2,"[2L] Cluster Bolt (70)
<br>
You may discard all Lightning Energy attached to Ampharos. If you do, this attack does 20 damage to each of your opponent's Benched Pokémon that has any Energy cards attached to it. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,F+30,M-20,3,22.0,27.19,45.0,26.97,17.7,Holofoil,"<strong>Poké-BODY — Jamming</strong>
<br>
After your opponent plays a Supporter card from his or her hand, put 1 damage counter on each of your opponent's Pokémon. You can't use more than 1 Jamming Poké-Body each turn."
83541,Ampharos,Ampharos,https://tcgplayer-cdn.tcgplayer.com/product/83541_200w.jpg,3,1380,https://cpt.tcgcsv.com/RqH,2026-03-10T16:35:23.737,1,1/132,Holo Rare,Lightning,130,Stage 2,"[2L] Cluster Bolt (70)
<br>
You may discard all Lightning Energy attached to Ampharos. If you do, this attack does 20 damage to each of your opponent's Benched Pokémon that has any Energy cards attached to it. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,F+30,M-20,3,14.84,24.23,24.99,24.43,,Reverse Holofoil,"<strong>Poké-BODY — Jamming</strong>
<br>
After your opponent plays a Supporter card from his or her hand, put 1 damage counter on each of your opponent's Pokémon. You can't use more than 1 Jamming Poké-Body each turn."
83584,Arcanine,Arcanine,https://tcgplayer-cdn.tcgplayer.com/product/83584_200w.jpg,3,1380,https://cpt.tcgcsv.com/JrH,2023-09-25T18:42:28.73,1,22/132,Rare,Fire,100,Stage 1,"[2RR] Inferno Onrush (120)
<br>
Arcanine does 40 damage to itself.",,W+30,,2,1.45,3.61,8.5,4.67,,Normal,"<strong>Poké-POWER — Flame Dash</strong>
<br>
Once during your turn, when you play Arcanine from your hand to evolve 1 of your Benched Pokémon, you may switch Arcanine with 1 of your Active Pokémon. If you do, you may move any number of Energy cards attached to that Pokémon to Arcanine."
83584,Arcanine,Arcanine,https://tcgplayer-cdn.tcgplayer.com/product/83584_200w.jpg,3,1380,https://cpt.tcgcsv.com/JrH,2023-09-25T18:42:28.73,1,22/132,Rare,Fire,100,Stage 1,"[2RR] Inferno Onrush (120)
<br>
Arcanine does 40 damage to itself.",,W+30,,2,17.0,27.73,49.99,32.62,,Reverse Holofoil,"<strong>Poké-POWER — Flame Dash</strong>
<br>
Once during your turn, when you play Arcanine from your hand to evolve 1 of your Benched Pokémon, you may switch Arcanine with 1 of your Active Pokémon. If you do, you may move any number of Energy cards attached to that Pokémon to Arcanine."
83697,Bagon,Bagon,https://tcgplayer-cdn.tcgplayer.com/product/83697_200w.jpg,3,1380,https://cpt.tcgcsv.com/ZtH,2023-09-25T18:47:35.883,1,76/132,Common,Colorless,50,Basic,[1] Bite (10),"[2] Rage (10+)
<br>
Does 10 damage plus 10 more damage for each damage counter on Bagon.",C+10,F-20,1,0.12,0.29,1.49,0.34,,Normal,
83697,Bagon,Bagon,https://tcgplayer-cdn.tcgplayer.com/product/83697_200w.jpg,3,1380,https://cpt.tcgcsv.com/ZtH,2023-09-25T18:47:35.883,1,76/132,Common,Colorless,50,Basic,[1] Bite (10),"[2] Rage (10+)
<br>
Does 10 damage plus 10 more damage for each damage counter on Bagon.",C+10,F-20,1,1.05,2.25,4.39,2.37,,Reverse Holofoil,
83722,Banette,Banette,https://tcgplayer-cdn.tcgplayer.com/product/83722_200w.jpg,3,1380,https://cpt.tcgcsv.com/svH,2023-09-25T18:42:32.077,1,23/132,Rare,Psychic,80,Stage 1,"[0] Ghost Head
<br>
Put as many damage counters as you like on Banette. (You can't put more than Banette's remaining HP.) Put that many damage counters on the Defending Pokémon.","[PP] Spiteful Pain (40+)
<br>
If Banette is in your discard pile, this attack does 40 damage plus 40 more damage. Then, search your discard pile for Banette, show it to your opponent, and shuffle it into your deck.",D+20,C-20,1,0.5,1.62,4.5,1.8,,Normal,
83722,Banette,Banette,https://tcgplayer-cdn.tcgplayer.com/product/83722_200w.jpg,3,1380,https://cpt.tcgcsv.com/svH,2023-09-25T18:42:32.077,1,23/132,Rare,Psychic,80,Stage 1,"[0] Ghost Head
<br>
Put as many damage counters as you like on Banette. (You can't put more than Banette's remaining HP.) Put that many damage counters on the Defending Pokémon.","[PP] Spiteful Pain (40+)
<br>
If Banette is in your discard pile, this attack does 40 damage plus 40 more damage. Then, search your discard pile for Banette, show it to your opponent, and shuffle it into your deck.",D+20,C-20,1,1.0,1.94,5.4,3.75,,Reverse Holofoil,
