productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost
216852,Darkness Ablaze Booster Pack,Darkness Ablaze Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/216852_200w.jpg,3,2675,https://cpt.tcgcsv.com/3ML2,2020-08-14T04:03:29.183,1,Each booster pack contains 10 random cards.,6.0,9.17,19.98,8.28,,Normal,,,,,,,,,,,
216853,Darkness Ablaze Booster Box,Darkness Ablaze Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/216853_200w.jpg,3,2675,https://cpt.tcgcsv.com/5ML2,2020-08-14T04:03:29.183,1,Each booster box contains 36 packs of 10 random cards.,310.0,399.95,1000.0,328.26,,Normal,,,,,,,,,,,
216856,Darkness Ablaze Elite Trainer Box,Darkness Ablaze Elite Trainer Box,https://tcgplayer-cdn.tcgplayer.com/product/216856_200w.jpg,3,2675,https://cpt.tcgcsv.com/8ML2,2020-08-14T04:03:29.183,1,"Each Sword & Shield—Darkness Ablaze Elite Trainer Box includes:
<br>• 8 Pokémon TCG: Sword & Shield—Darkness Ablaze booster packs
<br>• 65 card sleeves featuring Eternatus
<br>• 45 Pokémon TCG Energy cards
<br>• A player’s guide to the Sword & Shield—Darkness Ablaze expansion
<br>• A Pokémon TCG rulebook
<br>• 6 damage-counter dice
<br>• 1 competition-legal coin-flip die
<br>• 2 acrylic condition markers
<br>• A collector’s box to hold everything, with 4 dividers to keep it organized
<br>• A code card for the Pokémon Trading Card Game Online",84.0,117.47,250.0,99.9,,Normal,0820650807312,,,,,,,,,,
216857,Darkness Ablaze 3 Pack Blister [Eevee],Darkness Ablaze 3 Pack Blister Eevee,https://tcgplayer-cdn.tcgplayer.com/product/216857_200w.jpg,3,2675,https://cpt.tcgcsv.com/9ML2,2020-08-14T04:03:29.183,1,"Each 3 Pack blister comes with 3 Sword & Shield—Darkness Ablaze booster packs, 1 coin, and a cosmos holofoil of Eevee.",35.0,45.43,59.95,36.23,,Normal,0820650807169,,,,,,,,,,
216858,Darkness Ablaze 3 Pack Blister [Flareon],Darkness Ablaze 3 Pack Blister Flareon,https://tcgplayer-cdn.tcgplayer.com/product/216858_200w.jpg,3,2675,https://cpt.tcgcsv.com/bML2,2020-08-14T04:03:29.183,1,"Each 3 Pack blister comes with 3 Sword & Shield—Darkness Ablaze booster packs, 1 coin, and a cosmos holofoil of Flareon.",40.0,55.97,330.0,44.29,,Normal,0820650807169,,,,,,,,,,
216859,Darkness Ablaze Single Pack Blister [Hatenna],Darkness Ablaze Single Pack Blister Hatenna,https://tcgplayer-cdn.tcgplayer.com/product/216859_200w.jpg,3,2675,https://cpt.tcgcsv.com/cML2,2020-08-14T04:03:29.183,1,"Each blister comes with 1 Sword & Shield—Darkness Ablaze booster packs, a coin, and a promotional card of Hatenna.",13.46,19.5,25.0,12.0,,Normal,,,,,,,,,,,
216860,Darkness Ablaze Single Pack Blister [Pikachu],Darkness Ablaze Single Pack Blister Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/216860_200w.jpg,3,2675,https://cpt.tcgcsv.com/dML2,2020-08-14T04:03:29.183,1,"Each blister comes with 1 Sword & Shield—Darkness Ablaze booster packs, a coin, and a promotional card of Pikachu.",34.99,35.0,39.95,23.07,,Normal,,,,,,,,,,,
216861,Darkness Ablaze Build & Battle Box,Darkness Ablaze Build and Battle Box,https://tcgplayer-cdn.tcgplayer.com/product/216861_200w.jpg,3,2675,https://cpt.tcgcsv.com/fML2,2021-04-14T12:59:49.07,1,"<strong>Build & Battle Box contents:</strong>
<br>• 23-card Evolution pack featuring key cards from current and prior expansions <em>(including 1 of 4 alternate-art promo cards)</em>
<br>• 4 Sword & Shield Darkness Ablaze booster packs
<br>• 1 deck-building tip sheet",63.96,70.97,150.0,64.23,,Normal,0820650807343,,,,,,,,,,
216862,Darkness Ablaze Build & Battle Box Display,Darkness Ablaze Build and Battle Box Display,https://tcgplayer-cdn.tcgplayer.com/product/216862_200w.jpg,3,2675,https://cpt.tcgcsv.com/gML2,2023-05-03T19:15:24.52,1,"Each display contains 10 Darkness Ablaze Build & Battle Boxes. 
<br><strong>Build & Battle Box contents:</strong>
<br>• 23-card Evolution pack featuring key cards from current and prior expansions <em>(including 1 of 4 alternate-art promo cards)</em>
<br>• 4 Sword & Shield Darkness Ablaze booster packs
<br>• 1 deck-building tip sheet",860.0,874.0,874.0,570.0,,Normal,0820650817342,,,,,,,,,,
216863,Darkness Ablaze Premium Checklane Blister,Darkness Ablaze Premium Checklane Blister,https://tcgplayer-cdn.tcgplayer.com/product/216863_200w.jpg,3,2675,https://cpt.tcgcsv.com/hML2,2020-08-14T04:03:29.183,1,Contains 1 Sword & Shield — Darkness Ablaze booster pack and 1 bonus booster pack from the Sword & Shield Series.,18.99,25.51,29.95,19.64,,Normal,,,,,,,,,,,
216864,Darkness Ablaze Theme Deck Display,Darkness Ablaze Theme Deck Display,https://tcgplayer-cdn.tcgplayer.com/product/216864_200w.jpg,3,2675,https://cpt.tcgcsv.com/jML2,2020-08-14T04:03:29.183,1,Each display contains 8 total decks for Darkness Ablaze; 4 featuring Galarian Sirfetch'd & 4 featuring Galarian Darmanitan.,,,,,,,0820650817205,,,,,,,,,,
216865,Darkness Ablaze Theme Deck [Galarian Darmanitan],Darkness Ablaze Theme Deck Galarian Darmanitan,https://tcgplayer-cdn.tcgplayer.com/product/216865_200w.jpg,3,2675,https://cpt.tcgcsv.com/kML2,2020-08-14T04:03:29.183,1,"Each theme deck contains a preconstructed 60-card deck, a custom coin, damage counters, a paper playmat and rules guide.",20.0,20.0,20.0,23.5,,Normal,0820650807206,,,,,,,,,,
216866,Darkness Ablaze Theme Deck [Galarian Sirfetch'd],Darkness Ablaze Theme Deck Galarian Sirfetchd,https://tcgplayer-cdn.tcgplayer.com/product/216866_200w.jpg,3,2675,https://cpt.tcgcsv.com/lML2,2020-08-14T04:03:29.183,1,"Each theme deck contains a preconstructed 60-card deck, a custom coin, damage counters, a paper playmat and rules guide.",18.99,25.0,39.67,22.58,,Normal,0820650807206,,,,,,,,,,
218839,True Steel Premium Collection [Zacian],True Steel Premium Collection Zacian,https://tcgplayer-cdn.tcgplayer.com/product/218839_200w.jpg,3,2675,https://cpt.tcgcsv.com/PxM2,2020-08-14T04:03:29.183,1,"The Pokémon TCG: True Steel Premium Collection includes:
<br>• 1 foil promo cards featuring Zacian
<br>• 1 finely sculpted figures of Zacian
<br>• 1 collector's pins featuring Zacian

6 Pokémon TCG booster packs

A code card for the Pokémon Trading Card Game Online",312.89,499.95,599.95,,,Normal,0820650807091,,,,,,,,,,
218840,True Steel Premium Collection [Zamazenta],True Steel Premium Collection Zamazenta,https://tcgplayer-cdn.tcgplayer.com/product/218840_200w.jpg,3,2675,https://cpt.tcgcsv.com/QxM2,2020-08-14T04:03:29.183,1,"The Pokémon TCG: True Steel Premium Collection includes:
<br>• 1 foil promo cards featuring Zamazenta
<br>• 1 finely sculpted figures of Zamazenta
<br>• 1 collector's pins featuring Zamazenta

6 Pokémon TCG booster packs

A code card for the Pokémon Trading Card Game Online",488.85,494.95,499.95,,,Normal,0820650807091,,,,,,,,,,
