productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extRetreatCost,extAttack2,extResistance,extAttack3
170456,2016 World Championship Deck: Shintaro Ito (Magical Symphony),2016 World Championship Deck Shintaro Ito Magical Symphony,https://tcgplayer-cdn.tcgplayer.com/product/170456_200w.jpg,3,2282,https://cpt.tcgcsv.com/8cn2,2018-07-19T16:31:09.507,1,"Play like a Champion! Grab a World Championships deck and play like a champion! Choose one of four powerful decks, each one a card-for-card replica of an actual title-contenders deck from the 2016 Pokemon Trading Card Game World Championships! This one features Player Shintaro Ito's deck! Each 2016 Pokemon World Championship Deck includes 60-Card Champion Deck, 2016 World Championships Booklet, Special 2016 World Championships Deck, and a 2016 World Championships Deck Box.",097712534664,,,,,,,,,,,,,,,,,
170457,2016 World Championship Deck: Cody Walinski (Ninja Blitz),2016 World Championship Deck Cody Walinski Ninja Blitz,https://tcgplayer-cdn.tcgplayer.com/product/170457_200w.jpg,3,2282,https://cpt.tcgcsv.com/9cn2,2022-03-30T16:45:36.18,1,"Play like a Champion! Grab a World Championships deck and play like a champion! Choose one of four powerful decks, each one a card-for-card replica of an actual title-contenders deck from the 2016 Pokemon Trading Card Game World Championships! This one features Player Cody Walinski's deck! Each 2016 Pokemon World Championship Deck includes 60-Card Champion Deck, 2016 World Championships Booklet, Special 2016 World Championships Deck, and a 2016 World Championships Deck Box.",,,,,,,,,,,,,,,,,,
170458,2016 World Championship Deck: Jesper Eriksen (Bebe Deck),2016 World Championship Deck Jesper Eriksen Bebe Deck,https://tcgplayer-cdn.tcgplayer.com/product/170458_200w.jpg,3,2282,https://cpt.tcgcsv.com/bcn2,2018-07-19T16:27:16.08,1,"Play like a Champion! Grab a World Championships deck and play like a champion! Choose one of four powerful decks, each one a card-for-card replica of an actual title-contenders deck from the 2016 Pokemon Trading Card Game World Championships! This one features Player Jesper Eriksen's deck! Each 2016 Pokemon World Championship Deck includes 60-Card Champion Deck, 2016 World Championships Booklet, Special 2016 World Championships Deck, and a 2016 World Championships Deck Box.",,,,,,,,,,,,,,,,,,
170459,2016 World Championship Deck: Shunto Sadahiro (Black Dragon),2016 World Championship Deck Shunto Sadahiro Black Dragon,https://tcgplayer-cdn.tcgplayer.com/product/170459_200w.jpg,3,2282,https://cpt.tcgcsv.com/ccn2,2018-07-19T16:29:38.213,1,"Play like a Champion! Grab a World Championships deck and play like a champion! Choose one of four powerful decks, each one a card-for-card replica of an actual title-contenders deck from the 2016 Pokemon Trading Card Game World Championships! This one features Player Shunto Sadahiro's deck! Each 2016 Pokemon World Championship Deck includes 60-Card Champion Deck, 2016 World Championships Booklet, Special 2016 World Championships Deck, and a 2016 World Championships Deck Box.",,,,,,,,,,,,,,,,,,
175265,2017 World Championship Deck: Naoto Suzuki (Golisodor),2017 World Championship Deck Naoto Suzuki Golisodor,https://tcgplayer-cdn.tcgplayer.com/product/175265_200w.jpg,3,2282,https://cpt.tcgcsv.com/k7q2,2018-09-05T19:08:05.103,1,"Players can experience the thrill of competing like top Trainers every time they open a 2017 Pokémon TCG World Championships Deck. There are four powerful decks to choose from, each one a card-for-card replica of an actual title-contender’s deck from the 2017 World Championships! Learn winning strategies from a selection of the best players in the game, and start making your own plans for the 2018 World Championships!",,37.99,71.97,100.0,,,Normal,,,,,,,,,,,
175266,2017 World Championship Deck: Zachary Bokhari (Ice Path FTW),2017 World Championship Deck Zachary Bokhari Ice Path FTW,https://tcgplayer-cdn.tcgplayer.com/product/175266_200w.jpg,3,2282,https://cpt.tcgcsv.com/l7q2,2018-09-05T19:08:30.9,1,"Players can experience the thrill of competing like top Trainers every time they open a 2017 Pokémon TCG World Championships Deck. There are four powerful decks to choose from, each one a card-for-card replica of an actual title-contender’s deck from the 2017 World Championships! Learn winning strategies from a selection of the best players in the game, and start making your own plans for the 2018 World Championships!",,42.99,46.5,50.0,41.99,,Normal,,,,,,,,,,,
175267,2017 World Championship Deck: Diego Cassiraga (Infinite Force),2017 World Championship Deck Diego Cassiraga Infinite Force,https://tcgplayer-cdn.tcgplayer.com/product/175267_200w.jpg,3,2282,https://cpt.tcgcsv.com/m7q2,2018-09-05T19:09:01.873,1,"Players can experience the thrill of competing like top Trainers every time they open a 2017 Pokémon TCG World Championships Deck. There are four powerful decks to choose from, each one a card-for-card replica of an actual title-contender’s deck from the 2017 World Championships! Learn winning strategies from a selection of the best players in the game, and start making your own plans for the 2018 World Championships!",,47.99,59.0,59.95,59.94,,Normal,,,,,,,,,,,
175268,2017 World Championship Deck: Kabu Fukase (Samurai Sniper),2017 World Championship Deck Kabu Fukase Samurai Sniper,https://tcgplayer-cdn.tcgplayer.com/product/175268_200w.jpg,3,2282,https://cpt.tcgcsv.com/n7q2,2018-09-05T19:09:23.22,1,"Players can experience the thrill of competing like top Trainers every time they open a 2017 Pokémon TCG World Championships Deck. There are four powerful decks to choose from, each one a card-for-card replica of an actual title-contender’s deck from the 2017 World Championships! Learn winning strategies from a selection of the best players in the game, and start making your own plans for the 2018 World Championships!",,26.99,29.63,40.98,31.95,,Normal,,,,,,,,,,,
181123,2018 World Championship Deck: Robin Schulz (Victory Map),2018 World Championship Deck Robin Schulz Victory Map,https://tcgplayer-cdn.tcgplayer.com/product/181123_200w.jpg,3,2282,https://cpt.tcgcsv.com/tss2,2018-11-26T20:43:08.617,1,"Players can experience the thrill of competing like top Trainers every time they open a 2018 Pokemon TCG World Championships Deck. There are four powerful decks to choose from, each one a card-for-card replica of an actual title-contender’s deck from the 2018 World Championships! Learn winning strategies from a selection of the best players in the game, and start making your own plans for the 2018 World Championships!",,,,,,,,,,,,,,,,,,
181128,2018 World Championship Deck: Pedro Eugenio Torres (Dragones Y Sombras),2018 World Championship Deck Pedro Eugenio Torres Dragones Y Sombras,https://tcgplayer-cdn.tcgplayer.com/product/181128_200w.jpg,3,2282,https://cpt.tcgcsv.com/Bss2,2018-11-26T21:25:37.223,1,"Players can experience the thrill of competing like top Trainers every time they open a 2018 Pokemon TCG World Championships Deck. There are four powerful decks to choose from, each one a card-for-card replica of an actual title-contender’s deck from the 2018 World Championships! Learn winning strategies from a selection of the best players in the game, and start making your own plans for the 2018 World Championships!",,,,,,,,,,,,,,,,,,
181129,2018 World Championship Deck: Naohito Inoue (Buzzroc),2018 World Championship Deck Naohito Inoue Buzzroc,https://tcgplayer-cdn.tcgplayer.com/product/181129_200w.jpg,3,2282,https://cpt.tcgcsv.com/Css2,2018-11-26T21:26:02.41,1,"Players can experience the thrill of competing like top Trainers every time they open a 2018 Pokemon TCG World Championships Deck. There are four powerful decks to choose from, each one a card-for-card replica of an actual title-contender’s deck from the 2018 World Championships! Learn winning strategies from a selection of the best players in the game, and start making your own plans for the 2018 World Championships!",,,,,,,,,,,,,,,,,,
181130,2018 World Championship Deck: Magnus Pedersen (Garbanette),2018 World Championship Deck Magnus Pedersen Garbanette,https://tcgplayer-cdn.tcgplayer.com/product/181130_200w.jpg,3,2282,https://cpt.tcgcsv.com/Dss2,2018-11-26T21:26:46.583,1,"Players can experience the thrill of competing like top Trainers every time they open a 2018 Pokemon TCG World Championships Deck. There are four powerful decks to choose from, each one a card-for-card replica of an actual title-contender’s deck from the 2018 World Championships! Learn winning strategies from a selection of the best players in the game, and start making your own plans for the 2018 World Championships!",,,,,,,,,,,,,,,,,,
200135,2019 World Championship Deck: Henry Brand (Perfection),2019 World Championship Deck Henry Brand Perfection,https://tcgplayer-cdn.tcgplayer.com/product/200135_200w.jpg,3,2282,https://cpt.tcgcsv.com/K3D2,2019-09-27T19:00:50.227,1,"Players can experience the thrill of competing like top Trainers every time they open a 2019 Pokemon TCG World Championships Deck. There are four powerful decks to choose from, each one a card-for-card replica of an actual title-contender’s deck from the 2019 World Championships! Learn winning strategies from a selection of the best players in the game, and start making your own plans for the 2019 World Championships!",,,,,,,,,,,,,,,,,,
200136,2019 World Championship Deck: Shintaro Ito (Mind Blown),2019 World Championship Deck Shintaro Ito Mind Blown,https://tcgplayer-cdn.tcgplayer.com/product/200136_200w.jpg,3,2282,https://cpt.tcgcsv.com/L3D2,2019-09-27T19:01:18.543,1,"Players can experience the thrill of competing like top Trainers every time they open a 2019 Pokemon TCG World Championships Deck. There are four powerful decks to choose from, each one a card-for-card replica of an actual title-contender’s deck from the 2019 World Championships! Learn winning strategies from a selection of the best players in the game, and start making your own plans for the 2019 World Championships!",,79.99,80.0,80.0,78.99,,Normal,,,,,,,,,,,
200137,2019 World Championship Deck: Kaya Lichtleitner (Fire Box),2019 World Championship Deck Kaya Lichtleitner Fire Box,https://tcgplayer-cdn.tcgplayer.com/product/200137_200w.jpg,3,2282,https://cpt.tcgcsv.com/M3D2,2019-09-27T19:01:59.467,1,"Players can experience the thrill of competing like top Trainers every time they open a 2019 Pokemon TCG World Championships Deck. There are four powerful decks to choose from, each one a card-for-card replica of an actual title-contender’s deck from the 2019 World Championships! Learn winning strategies from a selection of the best players in the game, and start making your own plans for the 2019 World Championships!",,94.95,94.95,94.95,,,Normal,,,,,,,,,,,
200138,2019 World Championship Deck: Haruki Miyamoto (Pikarom Judge),2019 World Championship Deck Haruki Miyamoto Pikarom Judge,https://tcgplayer-cdn.tcgplayer.com/product/200138_200w.jpg,3,2282,https://cpt.tcgcsv.com/N3D2,2019-09-27T19:02:25.797,1,"Players can experience the thrill of competing like top Trainers every time they open a 2019 Pokemon TCG World Championships Deck. There are four powerful decks to choose from, each one a card-for-card replica of an actual title-contender’s deck from the 2019 World Championships! Learn winning strategies from a selection of the best players in the game, and start making your own plans for the 2019 World Championships!",,94.99,97.47,99.95,,,Normal,,,,,,,,,,,
475656,2022 World Championship Deck: Andre Chiasson (The Shape of Mew),2022 World Championship Deck Andre Chiasson The Shape of Mew,https://tcgplayer-cdn.tcgplayer.com/product/475656_200w.jpg,3,2282,https://cpt.tcgcsv.com/8hQ5,2023-03-03T05:03:14.257,1,"Grab a World Championships deck and play like a champion! Choose one of four powerful decks, each a card-for-card replica of an actual title-contender’s deck from the 2022 Pokémon Trading Card Game World Championships!
<br>
Each 2022 Pokémon TCG World Championships Deck includes:
<br>
<br>
• 60-card World Championships Deck
<br>
• 2022 World Championships booklet
<br>
• Special 2022 World Championships pin
<br>
• 2022 World Championships coin
<br>
• 2022 World Championships deck box
<br>
• A playmat and poster
<br>
• A code card for Pokémon Trading Card Game Live",,20.0,30.0,39.99,24.11,,Normal,,,,,,,,,,,
475657,2022 World Championship Deck: Ondrej Skubal (ADP),2022 World Championship Deck Ondrej Skubal ADP,https://tcgplayer-cdn.tcgplayer.com/product/475657_200w.jpg,3,2282,https://cpt.tcgcsv.com/9hQ5,2023-03-03T05:03:14.257,1,"Grab a World Championships deck and play like a champion! Choose one of four powerful decks, each a card-for-card replica of an actual title-contender’s deck from the 2022 Pokémon Trading Card Game World Championships!
<br>
Each 2022 Pokémon TCG World Championships Deck includes:
<br>
<br>
• 60-card World Championships Deck
<br>
• 2022 World Championships booklet
<br>
• Special 2022 World Championships pin
<br>
• 2022 World Championships coin
<br>
• 2022 World Championships deck box
<br>
• A playmat and poster
<br>
• A code card for Pokémon Trading Card Game Live",,26.39,29.99,41.37,19.01,,Normal,,,,,,,,,,,
475658,2022 World Championship Deck: Rikuto Ohashi (Ice Rider Palkia),2022 World Championship Deck Rikuto Ohashi Ice Rider Palkia,https://tcgplayer-cdn.tcgplayer.com/product/475658_200w.jpg,3,2282,https://cpt.tcgcsv.com/bhQ5,2023-03-21T14:23:55.247,1,"Grab a World Championships deck and play like a champion! Choose one of four powerful decks, each a card-for-card replica of an actual title-contender’s deck from the 2022 Pokémon Trading Card Game World Championships!
<br>
Each 2022 Pokémon TCG World Championships Deck includes:
<br>
<br>
• 60-card World Championships Deck
<br>
• 2022 World Championships booklet
<br>
• Special 2022 World Championships pin
<br>
• 2022 World Championships coin
<br>
• 2022 World Championships deck box
<br>
• A playmat and poster
<br>
• A code card for Pokémon Trading Card Game Live",820650852206,15.0,24.99,49.99,19.81,,Normal,,,,,,,,,,,
475659,2022 World Championship Deck: Sebastian Lashmet (Cheryl Again),2022 World Championship Deck Sebastian Lashmet Cheryl Again,https://tcgplayer-cdn.tcgplayer.com/product/475659_200w.jpg,3,2282,https://cpt.tcgcsv.com/chQ5,2023-03-03T05:03:14.257,1,"Grab a World Championships deck and play like a champion! Choose one of four powerful decks, each a card-for-card replica of an actual title-contender’s deck from the 2022 Pokémon Trading Card Game World Championships!
<br>
Each 2022 Pokémon TCG World Championships Deck includes:
<br>
<br>
• 60-card World Championships Deck
<br>
• 2022 World Championships booklet
<br>
• Special 2022 World Championships pin
<br>
• 2022 World Championships coin
<br>
• 2022 World Championships deck box
<br>
• A playmat and poster
<br>
• A code card for Pokémon Trading Card Game Live",,11.95,25.0,30.69,20.22,,Normal,,,,,,,,,,,
477232,2022 World Championship Deck [Set of 4],2022 World Championship Deck Set of 4,https://tcgplayer-cdn.tcgplayer.com/product/477232_200w.jpg,3,2282,https://cpt.tcgcsv.com/GVQ5,2023-03-21T14:24:43.28,1,"Grab a World Championships deck and play like a champion! Choose one of four powerful decks, each a card-for-card replica of an actual title-contender’s deck from the 2022 Pokémon Trading Card Game World Championships!
<br>
Each 2022 Pokémon TCG World Championships Deck includes:
<br>
<br>
• 60-card World Championships Deck
<br>
• 2022 World Championships booklet
<br>
• Special 2022 World Championships pin
<br>
• 2022 World Championships coin
<br>
• 2022 World Championships deck box
<br>
• A playmat and poster
<br>
• A code card for Pokémon Trading Card Game Live",820650862205,109.99,114.99,119.99,64.27,,Normal,,,,,,,,,,,
477265,2018 World Championship Collectible Coin and Damage Counter Box,2018 World Championship Collectible Coin and Damage Counter Box,https://tcgplayer-cdn.tcgplayer.com/product/477265_200w.jpg,3,2282,https://cpt.tcgcsv.com/kWQ5,2023-01-05T14:48:49.62,1,"Pokemon TCG World Championship 2018 Nashville Official Coin & Damage Counters
<br>• WARNING: CHOKING HAZARD - Small parts.
<br>• Not for children under 3 years old.",,,,,,,,,,,,,,,,,,
477355,Torchic - 2004 (Chris Fulop),Torchic 2004 Chris Fulop,https://tcgplayer-cdn.tcgplayer.com/product/477355_200w.jpg,3,2282,https://cpt.tcgcsv.com/7ZQ5,2024-09-23T19:27:17.88,1,,,1.74,2.5,3.1,2.93,,Normal,74/109,Common,Fire,50,Basic,"[1] Singe
<br>Flip a coin. If heads, the Defending Pokémon is now Burned.",W,1,,,
477364,Ancient Technical Machine [Rock] - 2004 (Reed Weichler),Ancient Technical Machine Rock 2004 Reed Weichler,https://tcgplayer-cdn.tcgplayer.com/product/477364_200w.jpg,3,2282,https://cpt.tcgcsv.com/jZQ5,2024-09-23T19:27:17.943,1,"Attach this card to 1 of your Evolved Pokémon (excluding Pokémon-ex and Pokémon that has an owner in its name) in play. That Pokémon may use this card's attack instead of its own.  =At the end of your turn, discard Ancient Technical Machine [Rock].",,1.85,3.74,19.99,1.9,,Normal,85/101,Uncommon,Technical Machine,,,"[1] Stone Generator
<br> If your opponent has any Evolved Pokémon in play, remove the highest Stage Evolution card from each of them and put those cards back into his or her hand.",,,,,
477365,Ancient Tomb - 2004 (Kevin Nguyen),Ancient Tomb 2004 Kevin Nguyen,https://tcgplayer-cdn.tcgplayer.com/product/477365_200w.jpg,3,2282,https://cpt.tcgcsv.com/kZQ5,2024-09-23T19:27:18.007,1,"This card stays in play when you play it. Discard this card if another Stadium card comes into play.
<br>
Don't apply Weakness for all Pokémon in play (excluding Pokémon-ex and Pokémon that has an owner in its name).",,3.0,3.79,4.57,2.98,,Normal,87/101,Uncommon,Stadium,,,,,,,,
477366,Bellossom - 2004 (Chris Fulop),Bellossom 2004 Chris Fulop,https://tcgplayer-cdn.tcgplayer.com/product/477366_200w.jpg,3,2282,https://cpt.tcgcsv.com/lZQ5,2024-09-23T19:27:18.13,1,"<strong>Poké-POWER — Heal Dance</strong> 
<br>Once during your turn <em>(before you attack)</em>, you may remove 2 damage counters from 1 of your Pokémon. You can't use more than 1 Heal Dance Poké-Power each turn. This power can't be used if Bellossom is affected by a Special Condition.",,,,,,,,16/101,Rare,Grass,100,Stage 2,"[G] Miracle Powder (10)
<br>Flip a coin. If heads, choose 1 Special Condition. The Defending Pokémon is now affected by that Special Condition.",R,2,[2G] Solarbeam (50),W,
477367,Blaziken - 2004 (Chris Fulop),Blaziken 2004 Chris Fulop,https://tcgplayer-cdn.tcgplayer.com/product/477367_200w.jpg,3,2282,https://cpt.tcgcsv.com/mZQ5,2024-09-23T19:27:18.367,1,"<strong>Poké-POWER — Firestarter</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may attach a Fire Energy card from your discard pile to 1 of your Benched Pokémon. This power can't be used if Blaziken is affected by a Special Condition.",,3.65,4.15,15.0,3.65,,Normal,3/109,Holo Rare,Fire,100,Stage 2,"[2R] Fire Stream (50)
<br>Discard a Fire Energy card attached to Blaziken. If you do, this attack does 10 damage to each of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",W,2,,,
477368,Blaziken ex - 2004 (Chris Fulop),Blaziken ex 2004 Chris Fulop,https://tcgplayer-cdn.tcgplayer.com/product/477368_200w.jpg,3,2282,https://cpt.tcgcsv.com/nZQ5,2024-09-23T19:27:18.533,1,"<em>When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.</em>",,19.41,21.22,29.99,20.1,,Normal,89/95,Ultra Rare,Fire,150,Stage 2,"[1R] Blaze Kick (30+)
<br>Flip a coin. If heads, this attack does 30 damage plus 20 more damage. If tails, this attack does 30 damage and the Defending Pokémon is now Burned.",WP,2,"[2RR] Volcanic Ash
<br>Discard 2 Fire Energy attached to Blaziken ex and then choose 1 of your opponent's Pokémon. This attack does 100 damage to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,
477369,Boost Energy - 2004 (Kevin Nguyen),Boost Energy 2004 Kevin Nguyen,https://tcgplayer-cdn.tcgplayer.com/product/477369_200w.jpg,3,2282,https://cpt.tcgcsv.com/pZQ5,2024-09-23T19:27:18.673,1,"Boost Energy can be attached only to an Evolved Pokémon.
<br>
Discard Boost Energy at the end of the turn it was attached. Boost Energy provides 3 Colorless Energy. The Pokémon Boost Energy is attached to can't retreat.
<br>
When the Pokémon Boost Energy is attached to is no longer an Evolved Pokémon, discard Boost Energy.",,0.25,1.07,1.5,1.04,,Normal,145/147,Uncommon,Special Energy,,,,,,,,
477370,Combusken - 2004 (Chris Fulop),Combusken 2004 Chris Fulop,https://tcgplayer-cdn.tcgplayer.com/product/477370_200w.jpg,3,2282,https://cpt.tcgcsv.com/qZQ5,2024-09-23T19:27:18.783,1,"<strong>Poké-BODY — Natural Care</strong>
<br>When you attach a Fire Energy card from your hand to Combusken, remove all Special Conditions from Combusken.",,2.65,2.99,5.0,3.0,,Normal,28/109,Uncommon,Fire,80,Stage 1,"[2] Lunge (50)
<br>Flip a coin. If tails, this attack does nothing.",W,1,,,
477371,Copycat - 2004 (Chris Fulop),Copycat 2004 Chris Fulop,https://tcgplayer-cdn.tcgplayer.com/product/477371_200w.jpg,3,2282,https://cpt.tcgcsv.com/rZQ5,2024-09-23T19:27:18.897,1,"You can play only one Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.
<br>
Shuffle your hand into your deck. Then, count the number of cards in your opponent's hand and draw that many cards.",,0.49,0.54,1.1,0.5,,Normal,138/165,Uncommon,Supporter,,,,,,,,
477372,Copycat - 2004 (Tsuguyoshi Yamato),Copycat 2004 Tsuguyoshi Yamato,https://tcgplayer-cdn.tcgplayer.com/product/477372_200w.jpg,3,2282,https://cpt.tcgcsv.com/sZQ5,2024-09-23T19:27:18.99,1,"You can play only one Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.
<br>
Shuffle your hand into your deck. Then, count the number of cards in your opponent's hand and draw that many cards.",,0.69,1.55,2.5,1.04,,Normal,138/165,Uncommon,Supporter,,,,,,,,
477373,Copycat - 2004 (Reed Weichler),Copycat 2004 Reed Weichler,https://tcgplayer-cdn.tcgplayer.com/product/477373_200w.jpg,3,2282,https://cpt.tcgcsv.com/tZQ5,2024-09-23T19:27:19.083,1,"You can play only one Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.
<br>
Shuffle your hand into your deck. Then, count the number of cards in your opponent's hand and draw that many cards.",,0.2,0.83,19.99,0.34,,Normal,138/165,Uncommon,Supporter,,,,,,,,
477374,Darkness Energy - 2004 (Tsuguyoshi Yamato),Darkness Energy 2004 Tsuguyoshi Yamato,https://tcgplayer-cdn.tcgplayer.com/product/477374_200w.jpg,3,2282,https://cpt.tcgcsv.com/vZQ5,2024-09-23T19:27:19.13,1,"If the Pokémon Darkness Energy is attached to attacks, the attack does 10 more damage to the Active Pokémon <em>(before applying Weakness and Resistance)</em>. Ignore this effect unless the Attacking Pokémon is Darkness or has Dark in its name. Darkness Energy provides Darkness energy.<em>(Doesn't count as a basic Energy card.)</em>",,1.2,1.57,2.0,0.5,,Normal,93/109,Rare,Special Energy,,,,,,,,
477375,Delcatty - 2004 (Chris Fulop),Delcatty 2004 Chris Fulop,https://tcgplayer-cdn.tcgplayer.com/product/477375_200w.jpg,3,2282,https://cpt.tcgcsv.com/wZQ5,2024-09-23T19:27:19.397,1,"<strong>Poké-POWER — Energy Draw</strong>
<br>Once during your turn <em>(before your attack)</em>, you may discard 1 Energy card from your hand. Then draw up to 3 cards from your deck. This power can't be used if Delcatty is affected by a Special Condition.",,1.99,3.49,4.99,2.59,,Normal,5/109,Holo Rare,Colorless,70,Stage 1,"[1] Max Energy Source (10x)
<br>Does 10 damage times the number of Energy attached to all of your Active Pokémon.",F,1,,,
477376,Delcatty - 2004 (Reed Weichler),Delcatty 2004 Reed Weichler,https://tcgplayer-cdn.tcgplayer.com/product/477376_200w.jpg,3,2282,https://cpt.tcgcsv.com/xZQ5,2024-09-23T19:27:19.807,1,"<strong>Poké-POWER — Energy Draw</strong>
<br>Once during your turn <em>(before your attack)</em>, you may discard 1 Energy card from your hand. Then draw up to 3 cards from your deck. This power can't be used if Delcatty is affected by a Special Condition.",,1.28,5.7,19.99,1.2,,Normal,5/109,Holo Rare,Colorless,70,Stage 1,"[1] Max Energy Source (10x)
<br>Does 10 damage times the number of Energy attached to all of your Active Pokémon.",F,1,,,
477377,Delcatty - 2004 (Kevin Nguyen),Delcatty 2004 Kevin Nguyen,https://tcgplayer-cdn.tcgplayer.com/product/477377_200w.jpg,3,2282,https://cpt.tcgcsv.com/zZQ5,2024-09-23T19:27:19.89,1,"<strong>Poké-POWER — Energy Draw</strong>
<br>Once during your turn <em>(before your attack)</em>, you may discard 1 Energy card from your hand. Then draw up to 3 cards from your deck. This power can't be used if Delcatty is affected by a Special Condition.",,2.75,3.08,9.99,2.79,,Normal,5/109,Holo Rare,Colorless,70,Stage 1,"[1] Max Energy Source (10x)
<br>Does 10 damage times the number of Energy attached to all of your Active Pokémon.",F,1,,,
477378,Desert Ruins - 2004 (Tsuguyoshi Yamato),Desert Ruins 2004 Tsuguyoshi Yamato,https://tcgplayer-cdn.tcgplayer.com/product/477378_200w.jpg,3,2282,https://cpt.tcgcsv.com/BZQ5,2024-09-23T19:27:20.123,1,"This card stays in play when you play it.  Discard this card if another Stadium card comes into play.
<br>
At any time between turns, each player puts 1 damage counter on his or her Pokémon-ex with maximum HP of at least 100.",,2.45,2.75,4.99,2.99,,Normal,88/101,Uncommon,Stadium,,,,,,,,
477379,Desert Shaman - 2004 (Kevin Nguyen),Desert Shaman 2004 Kevin Nguyen,https://tcgplayer-cdn.tcgplayer.com/product/477379_200w.jpg,3,2282,https://cpt.tcgcsv.com/CZQ5,2024-09-23T19:27:20.25,1,"You can play only 1 Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.
<br>
Shuffle your hand into your deck and draw up to 4 cards. Your opponent does the same.",,6.95,8.0,8.96,8.81,,Normal,123/144,Uncommon,Supporter,,,,,,,,
477380,Dunsparce - 2004 (Chris Fulop),Dunsparce 2004 Chris Fulop,https://tcgplayer-cdn.tcgplayer.com/product/477380_200w.jpg,3,2282,https://cpt.tcgcsv.com/DZQ5,2024-09-23T19:27:20.377,1,,,0.7,1.47,3.5,0.97,,Normal,60/100,Common,Colorless,50,Basic,"[1] Strike and Run
<br>Search your deck for up to 3 Basic Pokémon and put them onto your Bench. Shuffle your deck afterward. You may switch Dunsparce with 1 of your Benched Pokémon.",F,1,"[1] Sudden Flash (10)
<br>Flip a coin. If heads, each Defending Pokémon is now Paralyzed.",,
477381,Dunsparce - 2004 (Reed Weichler),Dunsparce 2004 Reed Weichler,https://tcgplayer-cdn.tcgplayer.com/product/477381_200w.jpg,3,2282,https://cpt.tcgcsv.com/FZQ5,2024-09-23T19:27:20.44,1,,,2.89,5.24,19.99,2.67,,Normal,60/100,Common,Colorless,50,Basic,"[1] Strike and Run
<br>Search your deck for up to 3 Basic Pokémon and put them onto your Bench. Shuffle your deck afterward. You may switch Dunsparce with 1 of your Benched Pokémon.",F,1,"[1] Sudden Flash (10)
<br>Flip a coin. If heads, each Defending Pokémon is now Paralyzed.",,
477382,Dunsparce - 2004 (Kevin Nguyen),Dunsparce 2004 Kevin Nguyen,https://tcgplayer-cdn.tcgplayer.com/product/477382_200w.jpg,3,2282,https://cpt.tcgcsv.com/GZQ5,2024-09-23T19:27:20.553,1,,,1.95,3.51,4.98,3.51,,Normal,60/100,Common,Colorless,50,Basic,"[1] Strike and Run
<br>Search your deck for up to 3 Basic Pokémon and put them onto your Bench. Shuffle your deck afterward. You may switch Dunsparce with 1 of your Benched Pokémon.",F,1,"[1] Sudden Flash (10)
<br>Flip a coin. If heads, each Defending Pokémon is now Paralyzed.",,
477383,Fighting Energy - 2004 (Tsuguyoshi Yamato),Fighting Energy 2004 Tsuguyoshi Yamato,https://tcgplayer-cdn.tcgplayer.com/product/477383_200w.jpg,3,2282,https://cpt.tcgcsv.com/HZQ5,2024-09-23T19:27:20.663,1,,,0.4,0.45,0.49,,,Normal,105/109,Common,Basic Energy,,,,,,,,
477384,Fire Energy - 2004 (Chris Fulop),Fire Energy 2004 Chris Fulop,https://tcgplayer-cdn.tcgplayer.com/product/477384_200w.jpg,3,2282,https://cpt.tcgcsv.com/JZQ5,2024-09-23T19:27:20.71,1,,,0.42,0.54,0.95,0.54,,Normal,108/109,Common,Basic Energy,,,,,,,,
477385,Friend Ball - 2004 (Chris Fulop),Friend Ball 2004 Chris Fulop,https://tcgplayer-cdn.tcgplayer.com/product/477385_200w.jpg,3,2282,https://cpt.tcgcsv.com/KZQ5,2024-09-23T19:27:20.773,1,"Choose 1 of your opponent's Pokémon. Search your deck for a Baby Pokémon, Basic Pokémon, or Evolution card of the same type (color), show it to your opponent, and put it into your hand. Shuffle your deck afterward.",,0.99,1.33,1.66,2.99,,Normal,126/144,Uncommon,Item,,,,,,,,
477386,Gardevoir - 2004 (Kevin Nguyen),Gardevoir 2004 Kevin Nguyen,https://tcgplayer-cdn.tcgplayer.com/product/477386_200w.jpg,3,2282,https://cpt.tcgcsv.com/LZQ5,2024-09-23T19:27:20.917,1,"<strong>Poké-POWER — Psy Shadow</strong>
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for a Psychic Energy card and attach it to 1 of your Pokémon. Put 2 damage counters on that Pokémon. Shuffle your deck afterward. This power can't be used if Gardevoir is affected by a Special Condition.",,,,,,,,7/109,Rare,Psychic,100,Stage 2,"[P] Energy Burst (10x)
<br>Does 10 damage times the total amount of Energy attached to Gardevoir and the Defending Pokémon.",P,2,,,
