productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText
83449,Absol,Absol,https://tcgplayer-cdn.tcgplayer.com/product/83449_200w.jpg,3,1376,https://cpt.tcgcsv.com/_nH,2023-12-22T15:43:08.487,1,1/97,Holo Rare,Darkness,70,Basic,"[D] Bad News  
<br>If the number of cards in your opponent's hand is at least 6, choose a number of cards there, without looking, until your opponent has 5 cards left.  Have your opponent discard the cards you chose.","[1D] Prize Count (20+) 
<br>If you have more Prize cards left than your opponent, this attack does 20 damage plus 20 more damage.",F,P,1,145.0,289.3,373.95,234.25,,Holofoil,
83449,Absol,Absol,https://tcgplayer-cdn.tcgplayer.com/product/83449_200w.jpg,3,1376,https://cpt.tcgcsv.com/_nH,2023-12-22T15:43:08.487,1,1/97,Holo Rare,Darkness,70,Basic,"[D] Bad News  
<br>If the number of cards in your opponent's hand is at least 6, choose a number of cards there, without looking, until your opponent has 5 cards left.  Have your opponent discard the cards you chose.","[1D] Prize Count (20+) 
<br>If you have more Prize cards left than your opponent, this attack does 20 damage plus 20 more damage.",F,P,1,59.95,89.32,139.26,89.98,,Reverse Holofoil,
83513,Altaria,Altaria,https://tcgplayer-cdn.tcgplayer.com/product/83513_200w.jpg,3,1376,https://cpt.tcgcsv.com/hqH,2023-12-22T15:43:24.473,1,2/97,Holo Rare,Colorless,80,Stage 1,"[1] Dragon Dance  
<br>During your next turn, if any of your current Active Pokemon does damage to any Defending Pokemon, the attack does 40 more damage <i>(before applying Weakness and Resistance).</i>","[LW] Dragon Song (30) 
<br>Each Defending Pokemon is now Asleep.",C,FG,1,49.7,60.96,63.47,52.3,,Holofoil,
83513,Altaria,Altaria,https://tcgplayer-cdn.tcgplayer.com/product/83513_200w.jpg,3,1376,https://cpt.tcgcsv.com/hqH,2023-12-22T15:43:24.473,1,2/97,Holo Rare,Colorless,80,Stage 1,"[1] Dragon Dance  
<br>During your next turn, if any of your current Active Pokemon does damage to any Defending Pokemon, the attack does 40 more damage <i>(before applying Weakness and Resistance).</i>","[LW] Dragon Song (30) 
<br>Each Defending Pokemon is now Asleep.",C,FG,1,14.99,18.34,4321.0,27.49,,Reverse Holofoil,
83550,Ampharos ex,Ampharos ex,https://tcgplayer-cdn.tcgplayer.com/product/83550_200w.jpg,3,1376,https://cpt.tcgcsv.com/0rH,2025-11-11T04:24:22.937,1,89/97,Ultra Rare,Lightning,150,Stage 2,"[2L] Gigavolt (40+)
<br>Flip a coin.  If heads, this attack does 40 damage plus 30 more damage.  If tails, the Defending Pokemon is now Paralyzed.",,F,M,3,299.99,299.99,299.99,182.99,,Holofoil,"<b>Poke-BODY</b> Conductivity 
<br>As long as Ampharos ex is in play, whenever your opponent attaches an Energy card to his or her Pokemon from his or her hand, put 1 damage counter on that Pokemon.  You can't place more than 1 damage counter even if there is more than 1 Ampharos ex in play."
83691,Bagon - 23/97,Bagon 23 97,https://tcgplayer-cdn.tcgplayer.com/product/83691_200w.jpg,3,1376,https://cpt.tcgcsv.com/RtH,2023-12-22T15:45:37.277,1,23/97,Uncommon,Colorless,50,Basic,"[W] Paralyzing Gaze
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",[1R] Combustion (20),C,FR,1,1.25,1.83,6.24,1.83,,Normal,
83691,Bagon - 23/97,Bagon 23 97,https://tcgplayer-cdn.tcgplayer.com/product/83691_200w.jpg,3,1376,https://cpt.tcgcsv.com/RtH,2023-12-22T15:45:37.277,1,23/97,Uncommon,Colorless,50,Basic,"[W] Paralyzing Gaze
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",[1R] Combustion (20),C,FR,1,4.0,5.0,5.78,6.86,,Reverse Holofoil,
83692,Bagon - 49/97,Bagon 49 97,https://tcgplayer-cdn.tcgplayer.com/product/83692_200w.jpg,3,1376,https://cpt.tcgcsv.com/StH,2023-12-22T16:16:26.477,1,49/97,Common,Colorless,40,Basic,[1] Headbutt (10),[1R] Flare (20),None,None,1,0.1,0.33,12.0,0.33,0.31,Normal,
83692,Bagon - 49/97,Bagon 49 97,https://tcgplayer-cdn.tcgplayer.com/product/83692_200w.jpg,3,1376,https://cpt.tcgcsv.com/StH,2023-12-22T16:16:26.477,1,49/97,Common,Colorless,40,Basic,[1] Headbutt (10),[1R] Flare (20),None,None,1,7.06,7.72,7.92,6.92,,Reverse Holofoil,
83693,Bagon - 50/97,Bagon 50 97,https://tcgplayer-cdn.tcgplayer.com/product/83693_200w.jpg,3,1376,https://cpt.tcgcsv.com/TtH,2023-12-22T16:25:02.917,1,50/97,Common,Colorless,50,Basic,"[1] Risky Kick (10) 
<br>Flip a coin.  If tails, this attack does nothing.","[RW] Dragon Eye (20) 
<br>The Defending Pokemon is now Asleep.",None,None,1,0.25,0.8,20.85,0.81,1.25,Normal,
