productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2,extAttack3
117478,XY Fates Collide Booster Box,XY Fates Collide Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/117478_200w.jpg,3,1780,https://cpt.tcgcsv.com/B_X,2016-05-02T12:14:07.597,1,2755.99,3277.97,3799.95,2253.99,,Normal,,,,,,,,,,,,
117479,"Fates Collide Theme Deck - ""Sky Guardian"" [Lugia]",Fates Collide Theme Deck Sky Guardian Lugia,https://tcgplayer-cdn.tcgplayer.com/product/117479_200w.jpg,3,1780,https://cpt.tcgcsv.com/C_X,2018-10-03T13:39:28.977,1,75.0,79.7,79.99,31.05,,Normal,"<em>Fire and Storm!
<br>
Unleash a storm of battle with the Legendary Pokemon of the seas: Lugia! With the fiery wings of Moltres and the mystic flame of Delphox, you'll burn through opposition in a flash with the Sky Guardian theme deck. Light it up!</em>
<br>
<br><strong>Contents:</strong>
<br>• 1 60-card preconstructed deck
<br>• Damage counters
<br>• 1 coin",,,,,,,,,,,
117480,"Fates Collide Theme Deck - ""Battle Ruler"" [Zygarde]",Fates Collide Theme Deck Battle Ruler Zygarde,https://tcgplayer-cdn.tcgplayer.com/product/117480_200w.jpg,3,1780,https://cpt.tcgcsv.com/D_X,2018-10-03T13:11:09.363,1,20.0,26.49,32.97,23.68,,Normal,"<em>Order from Chaos!
<br>
Rule the battle with the Legendary Pokémon of order and control: Zygarde! With Lucario's fists of justice and Serperior's crushing coils, you'll bring order to chaos and seize the moment with the Battle Ruler theme deck. On to victory!</em>
<br>
<br><strong>Contents:</strong>
<br>• 1 60-card preconstructed deck
<br>• Damage counters
<br>• 1 coin",,,,,,,,,,,
117512,Alakazam EX,Alakazam EX,https://tcgplayer-cdn.tcgplayer.com/product/117512_200w.jpg,3,1780,https://cpt.tcgcsv.com/g0Z,2026-02-26T23:39:42.747,1,3.5,4.5,9.99,5.48,,Holofoil,"<b>Ability — Kinesis</b>
<br>WHen you play M Alakazam EX from your hand to evolve this Pokemon, before it evolves, you may put 2 damage counters on your opponent's Active Pokemon and 3 damage counters on 1 of your opponent's Benched Pokemon.",25/124,Ultra Rare,Psychic,160,Basic,"[1P] Suppression
<br>Put 3 damage counters on each of your opponent's Pokemon that has any Energy attached to it.",Px2,None,1,,
117513,Audino EX,Audino EX,https://tcgplayer-cdn.tcgplayer.com/product/117513_200w.jpg,3,1780,https://cpt.tcgcsv.com/h0Z,2022-12-20T19:24:38.603,1,2.0,3.26,9.99,3.27,,Holofoil,,84/124,Ultra Rare,Colorless,180,Basic,"[1] Drain Slap (20)
<br>Heal 20 damage from this Pokemon.",Fx2,None,3,"[3] Do the Wave (60+)
<br>This attack does 10 more damage for each of your Benched Pokemon.",
117514,Delphox BREAK,Delphox BREAK,https://tcgplayer-cdn.tcgplayer.com/product/117514_200w.jpg,3,1780,https://cpt.tcgcsv.com/j0Z,2023-02-18T19:25:21.3,1,1.4,2.77,15.0,2.76,2.76,Holofoil,"<b>Ability — Flare Witch</b>
<br>Once during your turn<em> (before your attack)</em>, you may search your deck for a Fire Energy card and attach it to 1 of your Pokemon. Shuffle your deck afterward.
<br>
<br><em>Delphox BREAK retains the attacks, Abilities, Weakness, Resistance, and Retreat Cost of its previous Evolution.</em>",14/124,Rare BREAK,Fire,180,BREAK Evolution,,None,None,0,,
117515,M Alakazam EX,M Alakazam EX,https://tcgplayer-cdn.tcgplayer.com/product/117515_200w.jpg,3,1780,https://cpt.tcgcsv.com/k0Z,2026-02-25T18:49:22.19,1,10.0,18.0,4321.0,16.11,17.99,Holofoil,,26/124,Ultra Rare,Psychic,210,Mega,"[1P] Zen Force (10+)
<br>This attack does 30 more damage for each damage counter on your opponent's Active Pokemon.",Px2,None,1,,
117516,M Audino EX,M Audino EX,https://tcgplayer-cdn.tcgplayer.com/product/117516_200w.jpg,3,1780,https://cpt.tcgcsv.com/l0Z,2025-12-09T22:13:02.88,1,4.5,8.0,100.0,7.65,,Holofoil,,85/124,Ultra Rare,Colorless,220,Mega,"[3] Magical Symphony (110)
<br>If you played a Supporter card from your hand during this turn, this attack does 50 damage to 1 of your opponent's Benched Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",Fx2,None,3,,
117517,Power Memory,Power Memory,https://tcgplayer-cdn.tcgplayer.com/product/117517_200w.jpg,3,1780,https://cpt.tcgcsv.com/m0Z,2025-02-05T21:21:35.237,1,0.05,0.2,3.04,0.18,,Normal,The Zygarde EX this card is attached to can also use the attack on this card. <em>(You still need the necessary Energy to use this attack.)</em>,108/124,Uncommon,Tool,,,"[1FF] All Cells Burn (200)
<br>DIscard 3 Energy attached to this Pokemon.",,,,,
117517,Power Memory,Power Memory,https://tcgplayer-cdn.tcgplayer.com/product/117517_200w.jpg,3,1780,https://cpt.tcgcsv.com/m0Z,2025-02-05T21:21:35.237,1,0.13,0.37,2.33,0.39,,Reverse Holofoil,The Zygarde EX this card is attached to can also use the attack on this card. <em>(You still need the necessary Energy to use this attack.)</em>,108/124,Uncommon,Tool,,,"[1FF] All Cells Burn (200)
<br>DIscard 3 Energy attached to this Pokemon.",,,,,
117518,Zygarde (52),Zygarde 52,https://tcgplayer-cdn.tcgplayer.com/product/117518_200w.jpg,3,1780,https://cpt.tcgcsv.com/n0Z,2026-03-09T13:55:38.227,1,0.07,0.23,19.5,0.21,0.15,Normal,,52/124,Uncommon,Fighting,90,Basic,"[F] Lookout
<br>Switch 1 of your opponent's Benched Pokemon with his or her Active Pokemon.",Gx2,None,1,"[2F] Aura Break (70)
<br>If the Defending Pokemon is a Darkness or Fairy Pokemon, it can't attack during your opponent's next turn.",
117518,Zygarde (52),Zygarde 52,https://tcgplayer-cdn.tcgplayer.com/product/117518_200w.jpg,3,1780,https://cpt.tcgcsv.com/n0Z,2026-03-09T13:55:38.227,1,0.25,0.56,2.99,0.6,,Reverse Holofoil,,52/124,Uncommon,Fighting,90,Basic,"[F] Lookout
<br>Switch 1 of your opponent's Benched Pokemon with his or her Active Pokemon.",Gx2,None,1,"[2F] Aura Break (70)
<br>If the Defending Pokemon is a Darkness or Fairy Pokemon, it can't attack during your opponent's next turn.",
117519,Zygarde EX,Zygarde EX,https://tcgplayer-cdn.tcgplayer.com/product/117519_200w.jpg,3,1780,https://cpt.tcgcsv.com/p0Z,2025-12-09T22:22:13.09,1,1.99,2.96,29.99,3.13,,Holofoil,,54/124,Ultra Rare,Fighting,190,Basic,"[F] Land's Pulse (20+)
<br>If there is any Stadium card in play, this attack does 20 more damage.",Gx2,None,3,"[1F] Cell Storm (60)
<br>Heal 30 damage from this Pokemon.",[1FF] Land's Wrath (100)
117520,Carbink BREAK,Carbink BREAK,https://tcgplayer-cdn.tcgplayer.com/product/117520_200w.jpg,3,1780,https://cpt.tcgcsv.com/q0Z,2025-12-09T05:47:42.397,1,0.9,2.45,5.0,2.6,1.8,Holofoil,"<em>Carbink BREAK retains the attacks, Abilities, Weakness, Resistance, and Retreat Cost of its previous Evolution.</em>",51/124,Rare BREAK,Fighting,110,BREAK Evolution,"[F] Diamond Gift (20)
<br>Attach 2 Energy cards from your discard pile to 1 of your Fighting Pokemon.",None,None,0,,
117521,Chaos Tower,Chaos Tower,https://tcgplayer-cdn.tcgplayer.com/product/117521_200w.jpg,3,1780,https://cpt.tcgcsv.com/r0Z,2026-02-25T18:41:46.557,1,0.07,0.25,1.49,0.26,0.16,Normal,"<b>Blue Side</b>
<br>Choose which way this card faces before you play it. This player's Pokémon can't be Confused or Poisoned.<em> (If those Pokémon are already Confused or Poisoned, remove those Special Conditions.)</em>
<br>
<br><b>Red Side</b> 
<br>Choose which way this card faces before you play it. This player's Pokémon can't be Asleep or Paralyzed.<em> (If those Pokémon are already Asleep or Paralyzed, remove those Special Conditions.)</em>",94/124,Uncommon,Stadium,,,,,,,,
117521,Chaos Tower,Chaos Tower,https://tcgplayer-cdn.tcgplayer.com/product/117521_200w.jpg,3,1780,https://cpt.tcgcsv.com/r0Z,2026-02-25T18:41:46.557,1,0.18,0.51,2.25,0.51,0.5,Reverse Holofoil,"<b>Blue Side</b>
<br>Choose which way this card faces before you play it. This player's Pokémon can't be Confused or Poisoned.<em> (If those Pokémon are already Confused or Poisoned, remove those Special Conditions.)</em>
<br>
<br><b>Red Side</b> 
<br>Choose which way this card faces before you play it. This player's Pokémon can't be Asleep or Paralyzed.<em> (If those Pokémon are already Asleep or Paralyzed, remove those Special Conditions.)</em>",94/124,Uncommon,Stadium,,,,,,,,
117764,Shuckle,Shuckle,https://tcgplayer-cdn.tcgplayer.com/product/117764_200w.jpg,3,1780,https://cpt.tcgcsv.com/j7Z,2022-12-20T18:55:10.967,1,0.04,0.25,4.0,0.23,,Normal,,1/124,Uncommon,Grass,80,Basic,"[1] Hide a Berry
<br>Draw 2 cards. Then, put a card from your hand on the bottom of your deck.",Rx2,None,1,"[2] Wrap (30)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",
117764,Shuckle,Shuckle,https://tcgplayer-cdn.tcgplayer.com/product/117764_200w.jpg,3,1780,https://cpt.tcgcsv.com/j7Z,2022-12-20T18:55:10.967,1,0.34,1.08,5.99,1.09,,Reverse Holofoil,,1/124,Uncommon,Grass,80,Basic,"[1] Hide a Berry
<br>Draw 2 cards. Then, put a card from your hand on the bottom of your deck.",Rx2,None,1,"[2] Wrap (30)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",
117765,Burmy,Burmy,https://tcgplayer-cdn.tcgplayer.com/product/117765_200w.jpg,3,1780,https://cpt.tcgcsv.com/k7Z,2026-02-27T03:42:05.14,1,0.01,0.15,19.5,0.14,0.1,Normal,,2/124,Common,Grass,60,Basic,[1] Hang Down (10),Rx2,None,1,,
117765,Burmy,Burmy,https://tcgplayer-cdn.tcgplayer.com/product/117765_200w.jpg,3,1780,https://cpt.tcgcsv.com/k7Z,2026-02-27T03:42:05.14,1,0.1,0.3,5.0,0.31,0.13,Reverse Holofoil,,2/124,Common,Grass,60,Basic,[1] Hang Down (10),Rx2,None,1,,
117766,Wormadam (3),Wormadam 3,https://tcgplayer-cdn.tcgplayer.com/product/117766_200w.jpg,3,1780,https://cpt.tcgcsv.com/l7Z,2023-03-07T19:31:19.263,1,0.03,0.21,32.0,0.21,0.11,Normal,,3/124,Uncommon,Grass,120,Stage 1,"[G] Solar Ray (20)
<br>Heal 20 damage from each of your Pokemon.",Rx2,None,2,"[2G] Leaf Cutter (60+)
<br>Flip a coin. If heads, this attack does 30 more damage.",
117766,Wormadam (3),Wormadam 3,https://tcgplayer-cdn.tcgplayer.com/product/117766_200w.jpg,3,1780,https://cpt.tcgcsv.com/l7Z,2023-03-07T19:31:19.263,1,0.09,0.43,1.59,0.43,,Reverse Holofoil,,3/124,Uncommon,Grass,120,Stage 1,"[G] Solar Ray (20)
<br>Heal 20 damage from each of your Pokemon.",Rx2,None,2,"[2G] Leaf Cutter (60+)
<br>Flip a coin. If heads, this attack does 30 more damage.",
