productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extRarity,extNumber,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost
475641,Code Card - Crown Zenith Tin [Galarian Zapdos] (International Version),Code Card Crown Zenith Tin Galarian Zapdos International Version,https://tcgplayer-cdn.tcgplayer.com/product/475641_200w.jpg,3,17688,https://cpt.tcgcsv.com/RgQ5,2023-06-20T16:24:52.973,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",999.0,999.0,999.0,,,Normal,,Code Card,,,,,,,,,
475644,Morpeko V-UNION Playmat Premium Collection,Morpeko V UNION Playmat Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/475644_200w.jpg,3,17688,https://cpt.tcgcsv.com/VgQ5,2023-04-14T04:03:08.593,1,"Marnie & Morpeko Unite — with Morpeko V-Union!
<br>
In sync with its Trainer Marnie and cheered on by Team Yell, Morpeko dashes into battle as a shockingly powerful Pokémon V-UNION! With the promo cards in this premium set, you'll have all the pieces needed to assemble Morpeko V-UNION and put its four attacks into action. You also get a colorful playmat featuring artwork of Morpeko and Marnie, plus a stack of booster packs from the special Pokémon TCG: Crown Zenith expansion to add to your collection.
<br>
The Pokémon TCG: Crown Zenith Collection— Morpeko V-Union Playmat Premium Collection includes:
<br>
• 4 etched promo cards that make up a single Morpeko V-UNION
<br>
• 1 oversize card featuring Morpeko V-UNION
<br>
• 1 helpful Supporter card featuring Professor Burnet
<br>
• 1 playmat featuring Marnie and Morpeko
<br>
• 5 Pokémon TCG Crown Zenith booster packs
<br>
• A code card for Pokémon TCG Live",110.0,137.0,251.0,93.52,,Normal,820650871818,,,,,,,,,,
475645,Code Card - Morpeko V-UNION Playmat Premium Collection,Code Card Morpeko V UNION Playmat Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/475645_200w.jpg,3,17688,https://cpt.tcgcsv.com/WgQ5,2023-04-14T04:03:08.593,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.02,0.33,999.0,0.57,,Normal,,Code Card,,,,,,,,,
475646,Crown Zenith Premium Figure Collection [Shiny Zamazenta],Crown Zenith Premium Figure Collection Shiny Zamazenta,https://tcgplayer-cdn.tcgplayer.com/product/475646_200w.jpg,3,17688,https://cpt.tcgcsv.com/XgQ5,2023-05-05T04:03:22.53,1,"Intrepid Sword or Dauntless Shield?
<br>
Choose from Two Shiny Legendary Pokémon!
<br>
Shiny Legendary Pokémon are among the most sought-after Pokémon of all, and now you can add Zacian or Zamazenta to your collection as a Shiny Pokémon V! In addition to an etched foil promo card, the star Pokémon also appears as a detailed figure and glossy enamel pin, and both Zacian and Zamazenta appear together on a full set of illustrated card sleeves. You’ll even find a stack of booster packs from the Crown Zenith expansion to grow your collection even more!
<br>
Each Pokémon TCG: Crown Zenith Collection— Premium Figure Collection--Shiny Zacian/Shiny 
Zamazenta includes:
<br>
• 1 etched foil promo card featuring Shiny Zacian V or Shiny Zamazenta V
<br>
• 1 sculpted figure featuring Shiny Zacian or Shiny Zamazenta
<br>
• 1 collector’s pin featuring Shiny Zacian or Shiny Zamazenta
<br>
• 65 card sleeves featuring both Shiny Zacian and Shiny Zamazenta
<br>
• 11 Pokémon TCG: Crown Zenith booster packs
<br>
• A code card for Pokémon TCG Live",248.5,250.0,400.0,224.05,,Normal,,,,,,,,,,,
475647,Crown Zenith Premium Figure Collection [Shiny Zacian],Crown Zenith Premium Figure Collection Shiny Zacian,https://tcgplayer-cdn.tcgplayer.com/product/475647_200w.jpg,3,17688,https://cpt.tcgcsv.com/ZgQ5,2023-05-05T04:03:22.53,1,"Intrepid Sword or Dauntless Shield?
<br>
Choose from Two Shiny Legendary Pokémon!
<br>
Shiny Legendary Pokémon are among the most sought-after Pokémon of all, and now you can add Zacian or Zamazenta to your collection as a Shiny Pokémon V! In addition to an etched foil promo card, the star Pokémon also appears as a detailed figure and glossy enamel pin, and both Zacian and Zamazenta appear together on a full set of illustrated card sleeves. You’ll even find a stack of booster packs from the Crown Zenith expansion to grow your collection even more!
<br>
Each Pokémon TCG: Crown Zenith Collection— Premium Figure Collection--Shiny Zacian/Shiny 
Zamazenta includes:
<br>
• 1 etched foil promo card featuring Shiny Zacian V or Shiny Zamazenta V
<br>
• 1 sculpted figure featuring Shiny Zacian or Shiny Zamazenta
<br>
• 1 collector’s pin featuring Shiny Zacian or Shiny Zamazenta
<br>
• 65 card sleeves featuring both Shiny Zacian and Shiny Zamazenta
<br>
• 11 Pokémon TCG: Crown Zenith booster packs
<br>
• A code card for Pokémon TCG Live",348.5,370.5,400.0,233.97,,Normal,,,,,,,,,,,
475648,Crown Zenith Premium Figure Collection [Set of 2],Crown Zenith Premium Figure Collection Set of 2,https://tcgplayer-cdn.tcgplayer.com/product/475648_200w.jpg,3,17688,https://cpt.tcgcsv.com/-gQ5,2023-05-05T04:03:22.53,1,"Intrepid Sword or Dauntless Shield?
<br>
Choose from Two Shiny Legendary Pokémon!
<br>
Shiny Legendary Pokémon are among the most sought-after Pokémon of all, and now you can add Zacian or Zamazenta to your collection as a Shiny Pokémon V! In addition to an etched foil promo card, the star Pokémon also appears as a detailed figure and glossy enamel pin, and both Zacian and Zamazenta appear together on a full set of illustrated card sleeves. You’ll even find a stack of booster packs from the Crown Zenith expansion to grow your collection even more!
<br>
Each Pokémon TCG: Crown Zenith Collection— Premium Figure Collection--Shiny Zacian/Shiny 
Zamazenta includes:
<br>
• 1 etched foil promo card featuring Shiny Zacian V or Shiny Zamazenta V
<br>
• 1 sculpted figure featuring Shiny Zacian or Shiny Zamazenta
<br>
• 1 collector’s pin featuring Shiny Zacian or Shiny Zamazenta
<br>
• 65 card sleeves featuring both Shiny Zacian and Shiny Zamazenta
<br>
• 11 Pokémon TCG: Crown Zenith booster packs
<br>
• A code card for Pokémon TCG Live",473.8,473.85,499.99,435.4,,Normal,,,,,,,,,,,
475649,Code Card - Crown Zenith Premium Figure Collection [Shiny Zacian],Code Card Crown Zenith Premium Figure Collection Shiny Zacian,https://tcgplayer-cdn.tcgplayer.com/product/475649_200w.jpg,3,17688,https://cpt.tcgcsv.com/_gQ5,2023-05-05T04:03:22.53,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.07,0.47,999.0,0.47,,Normal,,Code Card,,,,,,,,,
475650,Code Card - Crown Zenith Premium Figure Collection [Shiny Zamazenta],Code Card Crown Zenith Premium Figure Collection Shiny Zamazenta,https://tcgplayer-cdn.tcgplayer.com/product/475650_200w.jpg,3,17688,https://cpt.tcgcsv.com/0hQ5,2023-05-05T04:03:22.53,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.07,0.5,999.0,0.5,,Normal,,Code Card,,,,,,,,,
477051,Greedent V,Greedent V,https://tcgplayer-cdn.tcgplayer.com/product/477051_200w.jpg,3,17688,https://cpt.tcgcsv.com/2RQ5,2026-01-23T18:37:53.667,1,,0.4,0.99,5000.0,0.87,0.9,Holofoil,,Ultra Rare,120/159,Colorless,210,Basic,"[2] Body Slam (40)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.","[3] Nom-Nom-Nom Incisors (120)
<br>Draw 3 cards.",Fx2,None,2
477053,Kyogre V,Kyogre V,https://tcgplayer-cdn.tcgplayer.com/product/477053_200w.jpg,3,17688,https://cpt.tcgcsv.com/5RQ5,2026-02-02T21:19:54.863,1,"<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>",0.34,0.89,4321.0,0.78,1.0,Holofoil,,Ultra Rare,037/159,Water,230,Basic,"[2W] Dual Splash
<br>
This attack does 50 damage to 2 of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>","[3W] Aqua Typhoon (210)
<br>
During your next turn, this Pokémon can't use Aqua Typhoon.",Lx2,None,3
477054,Rotom VSTAR,Rotom VSTAR,https://tcgplayer-cdn.tcgplayer.com/product/477054_200w.jpg,3,17688,https://cpt.tcgcsv.com/6RQ5,2025-10-22T21:59:29.433,1,"<span style=""color:gold""><strong>VSTAR Power</strong></span>
<br>
<strong>Ability — Conversion Star</strong>
<br>
During your turn, you may use this Ability. Discard any number of cards from your hand. Then, draw that many cards. <em>(You can't use more than 1 VSTAR Power in a game.)</em>
<br><br>
<em>VSTAR rule — When your Pokémon VSTAR is Knocked Out, your opponent takes 2 Prize cards.</em>",0.5,1.59,999.0,1.47,1.47,Holofoil,,Ultra Rare,046/159,Lightning,250,VSTAR,"[LL] Scrap Pulse (80+)
<br>
Put any number of Pokémon Tool cards from your discard pile in the Lost Zone. This attack does 40 more damage for each card you put in the Lost Zone in this way.",,Fx2,None,1
477055,Radiant Charjabug,Radiant Charjabug,https://tcgplayer-cdn.tcgplayer.com/product/477055_200w.jpg,3,17688,https://cpt.tcgcsv.com/7RQ5,2025-10-31T18:47:21.49,1,"<strong>Ability — Shocking Block</strong>
<br>
Whenever any player attaches an Energy card from their hand to 1 of their Pokémon V, put 2 damage counters on that Pokémon.
<br><br>
<em>Radiant Pokémon Rule — You can't have more than 1 Radiant Pokémon in your deck.</em>",0.1,0.5,999.0,0.41,0.41,Holofoil,,Radiant Rare,051/159,Lightning,90,Basic,"[L] Linear Attack
<br>
This attack does 30 damage to 1 of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,Fx2,None,2
477163,Galarian Meowth,Galarian Meowth,https://tcgplayer-cdn.tcgplayer.com/product/477163_200w.jpg,3,17688,https://cpt.tcgcsv.com/hTQ5,2026-02-03T01:19:21.147,1,,0.18,0.35,999.0,0.33,0.28,Reverse Holofoil,,Common,084/159,Metal,70,Basic,"[M] Fasten Claws (10+)
<br>
Flip a coin. If heads, this attack does 20 more damage.",,Rx2,G-30,1
477163,Galarian Meowth,Galarian Meowth,https://tcgplayer-cdn.tcgplayer.com/product/477163_200w.jpg,3,17688,https://cpt.tcgcsv.com/hTQ5,2026-02-03T01:19:21.147,1,,0.01,0.13,999.0,0.11,0.01,Normal,,Common,084/159,Metal,70,Basic,"[M] Fasten Claws (10+)
<br>
Flip a coin. If heads, this attack does 20 more damage.",,Rx2,G-30,1
477241,Elesa's Sparkle (Full Art),Elesas Sparkle Full Art,https://tcgplayer-cdn.tcgplayer.com/product/477241_200w.jpg,3,17688,https://cpt.tcgcsv.com/RVQ5,2026-01-15T02:38:04.483,1,"Choose up to 2 of your Fusion Strike Pokémon. For each of those Pokémon, search you deck for a Fusion Strike Energy card and attach it to that Pokémon. Then, shuffle your deck.
<br><br>
You may play only 1 Supporter card during your turn.",11.0,15.41,999.0,15.38,15.75,Holofoil,,Ultra Rare,147/159,Supporter,,,,,,,
477251,Eevee V,Eevee V,https://tcgplayer-cdn.tcgplayer.com/product/477251_200w.jpg,3,17688,https://cpt.tcgcsv.com/2WQ5,2026-01-28T18:34:57.95,1,"<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>",3.0,5.75,999.0,5.77,110.2,Holofoil,,Ultra Rare,108/159,Colorless,200,Basic,[1] Tackle (30),"[3] Vee Brave (80+)
<br>
If your opponent's Active Pokémon is a Pokémon V, this attack does 80 more damage.",Fx2,,1
477468,Hatterene VMAX,Hatterene VMAX,https://tcgplayer-cdn.tcgplayer.com/product/477468_200w.jpg,3,17688,https://cpt.tcgcsv.com/n_Q5,2026-02-05T20:51:30.103,1,"<strong>Ability — Witch's Domain</strong>
<br>
Once during your turn, you may move up to 2 damage counters from your Pokémon to your opponent's Active Pokémon.
<br><br>
<em>VMAX rule — When your Pokémon VMAX is Knocked Out, your opponent takes 3 Prize cards.</em>",0.99,2.0,999.0,1.88,1.82,Holofoil,,Ultra Rare,066/159,Psychic,320,VMAX,"[2P] G-Max Smite (150)
<br>
Your opponent's Active Pokémon is now Confused.",,Dx2,F-30,2
477469,Zacian VSTAR,Zacian VSTAR,https://tcgplayer-cdn.tcgplayer.com/product/477469_200w.jpg,3,17688,https://cpt.tcgcsv.com/p_Q5,2023-01-20T14:25:15.467,1,"<em>VSTAR rule — When your Pokémon VSTAR is Knocked Out, your opponent takes 2 Prize cards.</em>",0.95,1.85,999.0,1.58,,Holofoil,,Ultra Rare,096/159,Metal,270,VSTAR,"[1MM] Break Edge (200)
<br>
This attack's damage isn't affected by Weakness or Resistance, or by any effects on your opponent's Active Pokémon.","<span style=""color:gold""><strong>VSTAR Power</strong></span>
<br>
[2MM] Sword Star (310)
<br>
This Pokémon also does 30 damage to itself. <em>(You can't use more than 1 VSTAR Power in a game.)</em>",Rx2,G-30,2
477470,Zamazenta VSTAR,Zamazenta VSTAR,https://tcgplayer-cdn.tcgplayer.com/product/477470_200w.jpg,3,17688,https://cpt.tcgcsv.com/q_Q5,2025-10-31T18:47:23.003,1,"<span style=""color:gold""><strong>VSTAR Power</strong></span>
<strong>Ability — Shield Star</strong>
<br>
During your turn, you may use this Ability. During your opponent's next turn, all of your Pokémon take 100 less damage from attacks from your opponent's Pokémon <em>(after applying Weakness and Resistance)</em>. <em>(This includes Pokémon that come into play during this turn or during your opponent's next turn.) (You can't use mroe than 1 VSTAR Power in a game.)</em>
<br><br>
<em>VSTAR rule — When your Pokémon VSTAR is Knocked Out, your opponent takes 2 Prize cards.</em>",0.9,1.51,999.0,1.3,1.22,Holofoil,,Ultra Rare,099/159,Metal,270,VSTAR,"[1MM] Giga Impact (220)
<br>
During your next turn, this Pokémon can't attack.",,Rx2,G-30,2
478033,Oddish,Oddish,https://tcgplayer-cdn.tcgplayer.com/product/478033_200w.jpg,3,17688,https://cpt.tcgcsv.com/HdR5,2026-02-03T01:41:12.017,1,,0.01,0.13,999.0,0.13,0.04,Normal,,Common,001/159,Grass,50,Basic,"[1] Leaf Boomerang (10x)
<br>Flip 2 coins. This attack does 10 damage for each heads.",,Rx2,None,1
478033,Oddish,Oddish,https://tcgplayer-cdn.tcgplayer.com/product/478033_200w.jpg,3,17688,https://cpt.tcgcsv.com/HdR5,2026-02-03T01:41:12.017,1,,0.24,0.35,999.0,0.33,0.29,Reverse Holofoil,,Common,001/159,Grass,50,Basic,"[1] Leaf Boomerang (10x)
<br>Flip 2 coins. This attack does 10 damage for each heads.",,Rx2,None,1
478042,Gloom,Gloom,https://tcgplayer-cdn.tcgplayer.com/product/478042_200w.jpg,3,17688,https://cpt.tcgcsv.com/SdR5,2026-02-17T12:35:22.107,1,,0.01,0.13,999.0,0.11,0.03,Normal,,Uncommon,002/159,Grass,70,Stage 1,"[1G] Offensive Scent (20)
<br>Your opponent's Active Pokémon is now Confused and Poisoned.",,Rx2,None,1
478042,Gloom,Gloom,https://tcgplayer-cdn.tcgplayer.com/product/478042_200w.jpg,3,17688,https://cpt.tcgcsv.com/SdR5,2026-02-17T12:35:22.107,1,,0.18,0.37,999.0,0.37,0.48,Reverse Holofoil,,Uncommon,002/159,Grass,70,Stage 1,"[1G] Offensive Scent (20)
<br>Your opponent's Active Pokémon is now Confused and Poisoned.",,Rx2,None,1
478049,Bellossom,Bellossom,https://tcgplayer-cdn.tcgplayer.com/product/478049_200w.jpg,3,17688,https://cpt.tcgcsv.com/_dR5,2026-02-02T23:49:47.937,1,,0.04,0.16,999.0,0.14,0.1,Normal,,Rare,003/159,Grass,120,Stage 2,"[1G] Flower Spin (80x)
<br>Flip 3 coins. This attack does 80 damage for each heads. Switch this Pokémon with 1 of your Benched Pokémon.",,Rx2,None,1
478049,Bellossom,Bellossom,https://tcgplayer-cdn.tcgplayer.com/product/478049_200w.jpg,3,17688,https://cpt.tcgcsv.com/_dR5,2026-02-02T23:49:47.937,1,,0.15,0.33,999.0,0.3,0.3,Reverse Holofoil,,Rare,003/159,Grass,120,Stage 2,"[1G] Flower Spin (80x)
<br>Flip 3 coins. This attack does 80 damage for each heads. Switch this Pokémon with 1 of your Benched Pokémon.",,Rx2,None,1
478050,Tangela,Tangela,https://tcgplayer-cdn.tcgplayer.com/product/478050_200w.jpg,3,17688,https://cpt.tcgcsv.com/0fR5,2026-02-03T02:26:51.743,1,,0.01,0.11,999.0,0.12,0.02,Normal,,Common,004/159,Grass,80,Basic,[1] Beat (10),[1GG] Vine Whip (60),Rx2,None,2
478050,Tangela,Tangela,https://tcgplayer-cdn.tcgplayer.com/product/478050_200w.jpg,3,17688,https://cpt.tcgcsv.com/0fR5,2026-02-03T02:26:51.743,1,,0.25,0.35,999.0,0.35,,Reverse Holofoil,,Common,004/159,Grass,80,Basic,[1] Beat (10),[1GG] Vine Whip (60),Rx2,None,2
