productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extResistance
84031,Bulbasaur,Bulbasaur,https://tcgplayer-cdn.tcgplayer.com/product/84031_200w.jpg,3,1447,https://cpt.tcgcsv.com/FDH,2022-09-23T18:30:01.573,1,012/17,Common,Grass,40,Basic,[1] Bite (10),[1G] Razor Leaf (20),P,1,23.18,49.99,9999.0,29.52,,Normal,,
84072,Cacnea,Cacnea,https://tcgplayer-cdn.tcgplayer.com/product/84072_200w.jpg,3,1447,https://cpt.tcgcsv.com/sFH,2022-09-23T18:30:50.353,1,013/017,Common,Grass,40,Basic,"[1] Sand Attack (10)
<br>If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.",,R,1,0.25,0.74,5.0,0.72,,Normal,,
84151,Celebi ex (Non-Holo),Celebi ex Non Holo,https://tcgplayer-cdn.tcgplayer.com/product/84151_200w.jpg,3,1447,https://cpt.tcgcsv.com/2HH,2022-09-23T18:33:40.577,1,017/017,Ultra Rare,Psychic,80,Basic,"[1P] Psychic Shield (30)
<br>Prevent all effects of attacks, including damage, done to Celebi ex by your opponent's Pokémon-ex during your opponent's next turn.",,P,1,59.85,74.44,218.97,39.99,,Normal,"<strong>Poké-POWER — Time Reversal</strong>
<br>
Once during your turn, when you put Celebi ex from your hand onto your Bench, you may search your discard pile for a card, show it to your opponent, and put it on top of your deck.
<br><br><em>Pokémon-EX rule — When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.</em>",
85271,Entei,Entei,https://tcgplayer-cdn.tcgplayer.com/product/85271_200w.jpg,3,1447,https://cpt.tcgcsv.com/r7J,2022-09-23T18:42:36.277,1,001/017,Rare,Fire,70,Basic,"[2] Stomp (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage.","[1RR] Fire Spin (50)
<br>Discard 2 basic Energy cards attached to Entei or this attack does nothing.",W,1,3.0,12.99,19.3,29.66,,Normal,,
85271,Entei,Entei,https://tcgplayer-cdn.tcgplayer.com/product/85271_200w.jpg,3,1447,https://cpt.tcgcsv.com/r7J,2022-09-23T18:42:36.277,1,001/017,Rare,Fire,70,Basic,"[2] Stomp (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage.","[1RR] Fire Spin (50)
<br>Discard 2 basic Energy cards attached to Entei or this attack does nothing.",W,1,78.99,88.69,117.01,32.6,,Holofoil,,
86298,Ivysaur,Ivysaur,https://tcgplayer-cdn.tcgplayer.com/product/86298_200w.jpg,3,1447,https://cpt.tcgcsv.com/-wJ,2022-09-23T18:43:15.933,1,007/017,Uncommon,Grass,80,Stage 1,"[1] Poison Seed
<br>The Defending Pokémon is now Poisoned.",[1GG] Razor Leaf (50),P,1,26.0,45.0,89.99,24.87,,Normal,,
86934,Luvdisc,Luvdisc,https://tcgplayer-cdn.tcgplayer.com/product/86934_200w.jpg,3,1447,https://cpt.tcgcsv.com/JNJ,2022-09-23T18:44:49.18,1,014/017,Common,Water,60,Basic,"[1] Paralyzing Kiss
<br>If there are 2 Defending Pokémon in play, choose 1 of the Defending Pokémon. That Pokémon is now Paralyzed. (If there is only 1 Defending Pokémon, this attack does nothing.)","[1W] Fast Stream (20)
<br>Move 1 Energy card attached to the Defending Pokémon to the other Defending Pokémon. (Ignore this effect if your opponent has only 1 Defending Pokémon.)",L,1,0.84,1.5,4.0,1.22,,Normal,,
87586,Mr. Briney's Compassion,Mr Brineys Compassion,https://tcgplayer-cdn.tcgplayer.com/product/87586_200w.jpg,3,1447,https://cpt.tcgcsv.com/L2K,2022-09-23T18:45:29.59,1,008/017,Uncommon,Supporter,,,,,,,5.0,15.4,49.82,14.14,,Normal,"You can play only one Supporter card each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.
<br>
<br>Choose 1 of your Pokémon in play (excluding Pokémon-ex). Return that Pokémon and all cards attached to it to your hand.",
87636,Multi Technical Machine 01,Multi Technical Machine 01,https://tcgplayer-cdn.tcgplayer.com/product/87636_200w.jpg,3,1447,https://cpt.tcgcsv.com/L3K,2024-11-11T13:40:36.19,1,009/017,Uncommon,Tool,,,"[1] Paralyzing Gaze
<br>
The Defending Pokémon is now Paralyzed.",,,,2.19,2.5,2.99,2.24,,Normal,"Attach this card to 1 of your Pokémon in play. That Pokémon may use this card's attack instead of its own. At the end of your turn, discard Multi Technical Machine 01.",
88000,Phanpy,Phanpy,https://tcgplayer-cdn.tcgplayer.com/product/88000_200w.jpg,3,1447,https://cpt.tcgcsv.com/0dK,2022-09-23T18:49:55.74,1,015/017,Common,Fighting,50,Basic,"[F] Double Spin (10x)
<br>Flip 2 coins. This attack does 10 damage times the number of heads.","[2] Body Slam (10)
<br>
Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",G,1,16.72,18.99,22.14,14.72,,Normal,,
