productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,extAttack3,extUPC
123446,XY Evolutions Booster Box,XY Evolutions Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/123446_200w.jpg,3,1842,https://cpt.tcgcsv.com/Xn_,2016-11-03T11:12:14.257,1,2473.49,2499.95,10000.0,1901.83,,Normal,,,,,,,,,,,,,
123447,XY Evolutions Elite Trainer Box [Mega Charizard Y],XY Evolutions Elite Trainer Box Mega Charizard Y,https://tcgplayer-cdn.tcgplayer.com/product/123447_200w.jpg,3,1842,https://cpt.tcgcsv.com/Zn_,2016-11-03T11:12:26.27,1,675.0,837.5,1000.0,571.29,,Normal,"This XY Evolutions Elite Trainer Box features Mega Charizard Y that doubles as a collector's box to store cards in. Each Elite Trainer Box comes with:
<br>
<br><b>-</b> 8 XY Evolutions Booster Packs
<br><b>-</b> 1 pack of Exclusive Mega Charizard Y themed card sleeves. <em>(Standard size)</em>
<br><b>-</b> 45 Retro Energy cards
<br><b>-</b> An Evolutions player guide
<br><b>-</b> 6 Damage counter dice
<br><b>-</b> 1 Flip coin die
<br><b>-</b> 2 acrylic condition markers",,,,,,,,,,,,
123448,XY Evolutions Elite Trainer Box [Mega Blastoise],XY Evolutions Elite Trainer Box Mega Blastoise,https://tcgplayer-cdn.tcgplayer.com/product/123448_200w.jpg,3,1842,https://cpt.tcgcsv.com/-n_,2016-11-03T11:12:19.143,1,500.0,559.04,1000.0,503.51,,Normal,"This XY Evolutions Elite Trainer Box features Mega Blastoise that doubles as a collector's box to store cards in. Each Elite Trainer Box comes with:
<br>
<br><b>-</b> 8 XY Evolutions Booster Packs
<br><b>-</b> 1 pack of Exclusive Mega Blastoise themed card sleeves. <em>(Standard size)</em>
<br><b>-</b> 45 Retro Energy cards
<br><b>-</b> An Evolutions player guide
<br><b>-</b> 6 Damage counter dice
<br><b>-</b> 1 Flip coin die
<br><b>-</b> 2 acrylic condition markers",,,,,,,,,,,,
125563,Mega Beedrill EX Premium Collection,Mega Beedrill EX Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/125563_200w.jpg,3,1842,https://cpt.tcgcsv.com/hf02,2016-12-05T15:20:31.947,1,449.99,449.99,449.99,,,Normal,,,,,,,,,,,,,
125737,Mega Salamence EX Premium Collection,Mega Salamence EX Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/125737_200w.jpg,3,1842,https://cpt.tcgcsv.com/Mj02,2025-09-24T13:21:10.26,1,1150.0,1150.0,1150.0,,,Normal,,,,,,,,,,,,,
125738,Mega Garchomp EX Premium Collection,Mega Garchomp EX Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/125738_200w.jpg,3,1842,https://cpt.tcgcsv.com/Nj02,2025-09-24T13:21:04.563,1,935.0,935.0,935.0,,,Normal,,,,,,,,,,,,,
125739,Alola Collection [Solgaleo],Alola Collection Solgaleo,https://tcgplayer-cdn.tcgplayer.com/product/125739_200w.jpg,3,1842,https://cpt.tcgcsv.com/Pj02,2016-12-05T15:19:59.49,1,249.0,249.0,249.0,,,Normal,,,,,,,,,,,,,
125740,Alola Collection [Lunala],Alola Collection Lunala,https://tcgplayer-cdn.tcgplayer.com/product/125740_200w.jpg,3,1842,https://cpt.tcgcsv.com/Qj02,2016-12-05T15:19:56.397,1,249.0,249.0,249.0,,,Normal,,,,,,,,,,,,,
127179,Mythical Collection [Magearna],Mythical Collection Magearna,https://tcgplayer-cdn.tcgplayer.com/product/127179_200w.jpg,3,1842,https://cpt.tcgcsv.com/CT02,2017-01-30T15:50:28.34,1,440.0,470.0,499.99,399.99,,Normal,,,,,,,,,,,,,
127180,Mythical Collection [Volcanion],Mythical Collection Volcanion,https://tcgplayer-cdn.tcgplayer.com/product/127180_200w.jpg,3,1842,https://cpt.tcgcsv.com/DT02,2017-01-30T15:50:45.977,1,344.0,379.99,440.0,371.97,,Normal,,,,,,,,,,,,,
129907,Evolutions Booster Pack,Evolutions Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/129907_200w.jpg,3,1842,https://cpt.tcgcsv.com/9-22,2017-04-10T12:14:44.62,1,49.79,55.0,99.99,43.96,,Normal,,,,,,,,,,,,,
169636,Autumn 2016 Collector Chest,Autumn 2016 Collector Chest,https://tcgplayer-cdn.tcgplayer.com/product/169636_200w.jpg,3,1842,https://cpt.tcgcsv.com/LSm2,2018-06-29T13:14:56.113,2,,,,,,,"Open a trove of Pokémon treasures with the Pokémon TCG: Collector Chest featuring Volcanion, Magearna, and Shiny Mega Gengar-EX! This sturdy metal case contains more than a dozen Pokémon goodies, including many not found anywhere else. Be prepared for your next Pokémon TCG match with a mini album to store your cards, a pad and pencils to take notes, and five Pokémon TCG booster packs to add to your collection.
<br>
<br>The Pokémon TCG: Collector Chest includes:
<br>
<br>• 5 Pokémon TCG booster packs
<br>• 3 foil promo cards featuring Volcanion, Magearna, and Shiny Mega Gengar-EX
<br>• A cool Pokémon coin
<br>• 2 colorful sticker sheets
<br>• A mini album to store your favorite cards
<br>• A Pokémon notepad and 4 pencils
<br>• A code card for the Pokémon TCG Online",,,,,,,,,,,,0820650801747
222988,Kanto Power Collection [Mewtwo EX/Slowbro EX],Kanto Power Collection Mewtwo EX Slowbro EX,https://tcgplayer-cdn.tcgplayer.com/product/222988_200w.jpg,3,1842,https://cpt.tcgcsv.com/NcP2,2020-11-11T14:37:46.88,1,499.0,519.99,799.99,479.43,,Normal,"All the Power of Kanto Pokémon!
<br><br>Explore the power of the Kanto region with this Pokémon Trading Card Game collection—including a massive oversize card and 10 booster packs! This collection also brings you two powerful Pokémon-EX, with HP and attacks far beyond most Pokémon, and a treasure trove of XY—Evolutions booster packs to expand your choices and add wild, strong, and wonderful Pokémon of all types to your collection!

<br>The Pokémon TCG: Kanto Power Collection includes:
<br>• 2 powerful Pokémon from the Kanto region: Mewtwo-EX and Slowbro-EX
<br>•1 fantastic oversize card featuring Mewtwo-EX <em>(suitable for display)</em>
<br>•10 Pokémon TCG: XY—Evolutions booster packs
<br>•A code card for the Pokémon Trading Card Game Online",,,,,,,,,,,,
