productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extRetreatCost,extAttack2,extResistance
654135,Phantasmal Flames Pokemon Center Elite Trainer Box (Exclusive),Phantasmal Flames Pokemon Center Elite Trainer Box Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/654135_200w.jpg,3,24448,https://cpt.tcgcsv.com/KGf7,2025-11-14T05:10:45.087,2,"Ignite a Burning Spirit of Battle!<br>
Searing blue flames rip across a dark battlefield as Mega Charizard X ex soars up and looks down upon its opponents! With a deep chill to rival the heat, the shadowy figure of Mega Gengar ex slowly rises into view, and both Pokémon prepare to attack. Determined to prove their mettle, Mega Heracross ex, Mega Lopunny ex, and even more Pokémon line up to give it their all in the Pokémon TCG: Mega Evolution-Phantasmal Flames expansion!<br><br>

The Pokémon TCG: Mega Evolution-Phantasmal Flames Pokémon Center Elite Trainer Box includes:<br>

• 11 Pokémon TCG: Mega Evolution-Phantasmal Flames booster packs<br>
• 1 full-art foil promo card featuring Charcadet with a Pokémon Center logo<br>
• 1 full-art foil promo card featuring Charcadet<br>
• 65 card sleeves<br>
• 40 Pokémon TCG Energy cards<br>
• A player's guide to the Mega Evolution-Phantasmal Flames expansion<br>
• 6 damage-counter dice<br>
• 1 competition-legal coin-flip die<br>
• 1 plastic coin<br>
• A collector's box to hold everything, with 6 dividers to keep it organized<br>
• A code card for Pokémon Trading Card Game Live<br>",249.99,300.0,999.0,241.68,,Normal,,,,,,,,,,,
654136,Phantasmal Flames Elite Trainer Box,Phantasmal Flames Elite Trainer Box,https://tcgplayer-cdn.tcgplayer.com/product/654136_200w.jpg,3,24448,https://cpt.tcgcsv.com/LGf7,2025-11-14T05:10:45.087,2,"Ignite a Burning Spirit of Battle!<br><br>
Searing blue flames rip across a dark battlefield as Mega Charizard X ex soars up and looks down upon its opponents! With a deep chill to rival the heat, the shadowy figure of Mega Gengar ex slowly rises into view, and both Pokémon prepare to attack. Determined to prove their mettle, Mega Heracross ex, Mega Lopunny ex, and even more Pokémon line up to give it their all in the Pokémon TCG: Mega Evolution-Phantasmal Flames expansion!<br><br>
The Pokémon TCG: Mega Evolution-Phantasmal Flames Elite Trainer Box includes:<br>

• 9 Pokémon TCG: Mega Evolution-Phantasmal Flames booster packs<br>
• 1 full-art foil promo card featuring Charcadet<br>
• 65 card sleeves<br>
• 40 Pokémon TCG Energy cards<br>
• A player's guide to the Mega Evolution-Phantasmal Flames expansion<br>
• 6 damage-counter dice<br>
• 1 competition-legal coin-flip die<br>
• 1 plastic coin<br>
• A collector's box to hold everything, with 6 dividers to keep it organized<br>
• A code card for Pokémon Trading Card Game Live",79.88,103.77,269.0,98.83,,Normal,0196214124813,,,,,,,,,,
654137,Phantasmal Flames Booster Box,Phantasmal Flames Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/654137_200w.jpg,3,24448,https://cpt.tcgcsv.com/MGf7,2025-11-14T05:10:45.087,1,"Ignite a Burning Spirit of Battle!<br>
Searing blue flames rip across a dark battlefield as Mega Charizard X ex soars up and looks down upon its opponents! With a deep chill to rival the heat, the shadowy figure of Mega Gengar ex slowly rises into view, and both Pokémon prepare to attack. Determined to prove their mettle, Mega Heracross ex, Mega Lopunny ex, and even more Pokémon line up to give it their all in the Pokémon TCG: Mega Evolution — Phantasmal Flames expansion!</br>

Includes 36 booster packs from the Pokémon TCG: Mega Evolution—Phantasmal Flames expansion",334.78,360.0,799.0,348.15,,Normal,0196214143357,,,,,,,,,,
654144,Phantasmal Flames Booster Pack,Phantasmal Flames Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/654144_200w.jpg,3,24448,https://cpt.tcgcsv.com/VGf7,2025-11-14T05:10:45.087,1,"Ignite a Burning Spirit of Battle!<br>
Searing blue flames rip across a dark battlefield as Mega Charizard X ex soars up and looks down upon its opponents! With a deep chill to rival the heat, the shadowy figure of Mega Gengar ex slowly rises into view, and both Pokémon prepare to attack. Determined to prove their mettle, Mega Heracross ex, Mega Lopunny ex, and even more Pokémon line up to give it their all in the Pokémon TCG: Mega Evolution-Phantasmal Flames expansion!<br><br>Each Phantasmal Flames booster pack contains 10 random cards.",4.99,9.56,99.99,9.24,,Normal,,,,,,,,,,,
654145,Phantasmal Flames Sleeved Booster Pack,Phantasmal Flames Sleeved Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/654145_200w.jpg,3,24448,https://cpt.tcgcsv.com/WGf7,2025-11-14T05:10:45.087,1,"Ignite a Burning Spirit of Battle!<br>
Searing blue flames rip across a dark battlefield as Mega Charizard X ex soars up and looks down upon its opponents! With a deep chill to rival the heat, the shadowy figure of Mega Gengar ex slowly rises into view, and both Pokémon prepare to attack. Determined to prove their mettle, Mega Heracross ex, Mega Lopunny ex, and even more Pokémon line up to give it their all in the Pokémon TCG: Mega Evolution-Phantasmal Flames expansion!<br><br>
Each Phantasmal Flames sleeved booster pack contains 10 random cards.",7.21,9.74,25.0,9.2,,Normal,0196214126503,,,,,,,,,,
654146,Phantasmal Flames Premium Checklane Blister [Hydrapple],Phantasmal Flames Premium Checklane Blister Hydrapple,https://tcgplayer-cdn.tcgplayer.com/product/654146_200w.jpg,3,24448,https://cpt.tcgcsv.com/XGf7,2025-11-14T05:10:45.087,1,"Ignite a Burning Spirit of Battle!
Searing blue flames rip across a dark battlefield as Mega Charizard X ex soars up and looks down upon its opponents! With a deep chill to rival the heat, the shadowy figure of Mega Gengar ex slowly rises into view, and both Pokémon prepare to attack. Determined to prove their mettle, Mega Heracross ex, Mega Lopunny ex, and even more Pokémon line up to give it their all in the Pokémon TCG: Mega Evolution-Phantasmal Flames expansion!<br><br>
Product details: <br>
• 1 Phantasmal Flames booster pack<br>
• TCGO Code<br>
• Coin<br>
• 3 cards featuring an evolution line!",23.99,31.2,35.0,19.47,,Normal,,,,,,,,,,,
654147,Phantasmal Flames Premium Checklane Blister [Blaziken],Phantasmal Flames Premium Checklane Blister Blaziken,https://tcgplayer-cdn.tcgplayer.com/product/654147_200w.jpg,3,24448,https://cpt.tcgcsv.com/ZGf7,2025-11-14T05:10:45.087,1,"Ignite a Burning Spirit of Battle!
Searing blue flames rip across a dark battlefield as Mega Charizard X ex soars up and looks down upon its opponents! With a deep chill to rival the heat, the shadowy figure of Mega Gengar ex slowly rises into view, and both Pokémon prepare to attack. Determined to prove their mettle, Mega Heracross ex, Mega Lopunny ex, and even more Pokémon line up to give it their all in the Pokémon TCG: Mega Evolution-Phantasmal Flames expansion!<br><br>
Product details: <br>
• 1 Phantasmal Flames booster pack<br>
• TCGO Code<br>
• Coin<br>
• 3 cards featuring an evolution line!",22.97,25.2,34.99,23.88,,Normal,,,,,,,,,,,
654150,Phantasmal Flames Single Pack Blister [Whimsicott],Phantasmal Flames Single Pack Blister Whimsicott,https://tcgplayer-cdn.tcgplayer.com/product/654150_200w.jpg,3,24448,https://cpt.tcgcsv.com/0Hf7,2025-11-14T05:10:45.087,1,"Ignite a Burning Spirit of Battle!
Searing blue flames rip across a dark battlefield as Mega Charizard X ex soars up and looks down upon its opponents! With a deep chill to rival the heat, the shadowy figure of Mega Gengar ex slowly rises into view, and both Pokémon prepare to attack. Determined to prove their mettle, Mega Heracross ex, Mega Lopunny ex, and even more Pokémon line up to give it their all in the Pokémon TCG: Mega Evolution-Phantasmal Flames expansion!<br><br>

Each blister comes with 1 booster pack, 1 coin, and a promotional card.",8.0,9.98,14.0,8.73,,Normal,,,,,,,,,,,
654151,Phantasmal Flames Single Pack Blister [Cottonee],Phantasmal Flames Single Pack Blister Cottonee,https://tcgplayer-cdn.tcgplayer.com/product/654151_200w.jpg,3,24448,https://cpt.tcgcsv.com/2Hf7,2025-11-14T05:10:45.087,1,"Ignite a Burning Spirit of Battle!
Searing blue flames rip across a dark battlefield as Mega Charizard X ex soars up and looks down upon its opponents! With a deep chill to rival the heat, the shadowy figure of Mega Gengar ex slowly rises into view, and both Pokémon prepare to attack. Determined to prove their mettle, Mega Heracross ex, Mega Lopunny ex, and even more Pokémon line up to give it their all in the Pokémon TCG: Mega Evolution-Phantasmal Flames expansion!<br><br>

Each blister comes with 1 booster pack, 1 coin, and a promotional card.",7.0,9.97,14.0,8.42,,Normal,,,,,,,,,,,
654154,Phantasmal Flames 3 Pack Blister [Sneasel],Phantasmal Flames 3 Pack Blister Sneasel,https://tcgplayer-cdn.tcgplayer.com/product/654154_200w.jpg,3,24448,https://cpt.tcgcsv.com/6Hf7,2026-03-17T17:19:33.637,1,"Ignite a Burning Spirit of Battle!<br>
Searing blue flames rip across a dark battlefield as Mega Charizard X ex soars up and looks down upon its opponents! With a deep chill to rival the heat, the shadowy figure of Mega Gengar ex slowly rises into view, and both Pokémon prepare to attack. Determined to prove their mettle, Mega Heracross ex, Mega Lopunny ex, and even more Pokémon line up to give it their all in the Pokémon TCG: Mega Evolution-Phantasmal Flames expansion!
<br><br>
Each blister comes with 3 Phantasmal Flames booster packs and a promotional card of Sneasel.",18.0,30.0,50.0,27.24,,Normal,0196214143340,,,,,,,,,,
654156,Phantasmal Flames 3 Pack Blister [Weavile],Phantasmal Flames 3 Pack Blister Weavile,https://tcgplayer-cdn.tcgplayer.com/product/654156_200w.jpg,3,24448,https://cpt.tcgcsv.com/8Hf7,2025-11-14T05:10:45.087,1,"Ignite a Burning Spirit of Battle!<br>
Searing blue flames rip across a dark battlefield as Mega Charizard X ex soars up and looks down upon its opponents! With a deep chill to rival the heat, the shadowy figure of Mega Gengar ex slowly rises into view, and both Pokémon prepare to attack. Determined to prove their mettle, Mega Heracross ex, Mega Lopunny ex, and even more Pokémon line up to give it their all in the Pokémon TCG: Mega Evolution-Phantasmal Flames expansion!
<br><br>
Each blister comes with 3 Phantasmal Flames booster packs and a promotional card of Yanmega.",23.98,30.0,50.0,26.41,,Normal,0196214143340,,,,,,,,,,
654160,Phantasmal Flames Booster Bundle,Phantasmal Flames Booster Bundle,https://tcgplayer-cdn.tcgplayer.com/product/654160_200w.jpg,3,24448,https://cpt.tcgcsv.com/dHf7,2025-11-14T05:10:45.087,1,"Ignite a Burning Spirit of Battle!
Searing blue flames rip across a dark battlefield as Mega Charizard X ex soars up and looks down upon its opponents! With a deep chill to rival the heat, the shadowy figure of Mega Gengar ex slowly rises into view, and both Pokémon prepare to attack. Determined to prove their mettle, Mega Heracross ex, Mega Lopunny ex, and even more Pokémon line up to give it their all in the Pokémon TCG: Mega Evolution — Phantasmal Flames expansion!
<br><br>Includes six Mega Evolution - Phantasmal Flames booster packs.",48.0,61.5,100.0,59.69,,Normal,0196214143371,,,,,,,,,,
654162,Phantasmal Flames Booster Bundle Case,Phantasmal Flames Booster Bundle Case,https://tcgplayer-cdn.tcgplayer.com/product/654162_200w.jpg,3,24448,https://cpt.tcgcsv.com/gHf7,2025-11-14T05:10:45.087,1,"Ignite a Burning Spirit of Battle!
Searing blue flames rip across a dark battlefield as Mega Charizard X ex soars up and looks down upon its opponents! With a deep chill to rival the heat, the shadowy figure of Mega Gengar ex slowly rises into view, and both Pokémon prepare to attack. Determined to prove their mettle, Mega Heracross ex, Mega Lopunny ex, and even more Pokémon line up to give it their all in the Pokémon TCG: Mega Evolution — Phantasmal Flames expansion!
<br><br>
Case contains 25 Booster Bundles<br>
Includes six Mega Evolution - Phantasmal Flames booster packs.",2062.5,2062.5,2062.5,1123.66,,Normal,10196214143378,,,,,,,,,,
654164,Phantasmal Flames Build & Battle Box Display,Phantasmal Flames Build and Battle Box Display,https://tcgplayer-cdn.tcgplayer.com/product/654164_200w.jpg,3,24448,https://cpt.tcgcsv.com/jHf7,2025-11-28T05:10:09.94,0,"Ignite a Burning Spirit of Battle!
Searing blue flames rip across a dark battlefield as Mega Charizard X ex soars up and looks down upon its opponents! With a deep chill to rival the heat, the shadowy figure of Mega Gengar ex slowly rises into view, and both Pokémon prepare to attack. Determined to prove their mettle, Mega Heracross ex, Mega Lopunny ex, and even more Pokémon line up to give it their all in the Pokémon TCG: Mega Evolution-Phantasmal Flames expansion!
<strong>Display contains 10 Phantasmal Flames Build & Battle Boxes.</strong>

<br><br>Each box contains:<br>
• A 40-card ready-to-play deck, including 1 of 4 unique foil promo cards<br>
• 4 Pokémon TCG: Mega Evolution-Phantasmal Flames booster packs<br>
• A code card for Pokémon TCG Live",511.99,531.41,750.0,320.17,,Normal,0196214124707,,,,,,,,,,
