productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost
243722,Evolving Skies Elite Trainer Box Case,Evolving Skies Elite Trainer Box Case,https://tcgplayer-cdn.tcgplayer.com/product/243722_200w.jpg,3,2848,https://cpt.tcgcsv.com/svZ2,2021-08-27T04:03:10.16,1,"<em>(This product is not the Pokemon Center Exclusive)</em>
<br><br>Each sealed Elite Trainer Box case contains 10 Elite Trainer Boxes <em>(5 of each variety.)</em>",0820650828942,10000.0,10000.0,10000.0,3950.0,,Normal,,,,,,,,,,
244337,Evolving Skies Booster Pack,Evolving Skies Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/244337_200w.jpg,3,2848,https://cpt.tcgcsv.com/MLZ2,2021-08-27T04:03:10.16,1,Each Evolving Skies booster pack contains 10 random cards.,0820650818776,38.0,47.46,200.0,39.26,,Normal,,,,,,,,,,
245352,Evolving Skies Pokemon Center Elite Trainer Box [Glaceon/Vaporeon/Sylveon/Espeon] (Exclusive),Evolving Skies Pokemon Center Elite Trainer Box Glaceon Vaporeon Sylveon Espeon Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/245352_200w.jpg,3,2848,https://cpt.tcgcsv.com/39-2,2024-01-25T14:55:25.033,2,"THE POKÉMON TCG: SWORD & SHIELD — EVOLVING SKIES ELITE TRAINER BOX Pokemon Center Exclusive includes:
<br>• 10 Pokémon TCG: Sword & Shield—Evolving Skies booster packs
<br>• 1 special collector's pin featuring Eevee
<br>• 65 card sleeves featuring Eevee’s Evolutions—Glaceon, Vaporeon, Sylveon, & Espeon
<br>• 45 Pokémon TCG Energy cards
<br>• A player’s guide
<br>• A Pokémon TCG rulebook
<br>• 6 damage-counter dice
<br>• 1 competition-legal coin-flip die
<br>• 1 metallic Pokémon coin featuring Vaporeon, Espeon, Glaceon, and Sylveon
<br>• 2 acrylic condition markers
<br>• A collector’s box to hold everything, with 4 dividers to keep it organized
<br>• A code card for the Pokémon Trading Card Game Online",,1049.9,1500.0,1514.0,812.07,,Normal,,,,,,,,,,
245376,Evolving Skies Pokemon Center Elite Trainer Box [Jolteon/Flareon/Umbreon/Leafeon] (Exclusive),Evolving Skies Pokemon Center Elite Trainer Box Jolteon Flareon Umbreon Leafeon Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/245376_200w.jpg,3,2848,https://cpt.tcgcsv.com/x9-2,2021-08-27T04:03:10.16,2,"THE POKÉMON TCG: SWORD & SHIELD — EVOLVING SKIES ELITE TRAINER BOX Pokemon Center Exclusive includes:
<br>• 10 Pokémon TCG: Sword & Shield—Evolving Skies booster packs
<br>• 1 special collector's pin featuring Eevee
<br>• 65 card sleeves featuring Eevee’s Evolutions—Jolteon, Flareon, Umbreon, and Leafeon
<br>• 45 Pokémon TCG Energy cards
<br>• A player’s guide
<br>• A Pokémon TCG rulebook
<br>• 6 damage-counter dice
<br>• 1 competition-legal coin-flip die
<br>• 1 metallic Pokémon coin featuring Jolteon, Flareon, Umbreon, and Leafeon
<br>• 2 acrylic condition markers
<br>• A collector’s box to hold everything, with 4 dividers to keep it organized
<br>• A code card for the Pokémon Trading Card Game Online",,1550.0,1680.0,2500.0,904.76,,Normal,,,,,,,,,,
245855,Evolving Skies Pokemon Center Elite Trainer Box [Set of 2] (Exclusive),Evolving Skies Pokemon Center Elite Trainer Box Set of 2 Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/245855_200w.jpg,3,2848,https://cpt.tcgcsv.com/7m-2,2021-08-27T04:03:10.16,1,"<strong>Dynamic Power on the Horizon!</strong>
<br>Feel the power of the shifting winds, and brace for an epic storm as mighty Dragon-type Pokémon make their triumphant return! Rayquaza VMAX leads the surge from on high, and Duraludon VMAX towers above the land in its Gigantamax form, joined by Dragonite V, Noivern V, and more. As the clouds part, Eevee’s Evolutions appear in a full rainbow of Pokémon V and Pokémon VMAX to signal a bright new day in Pokémon TCG: Sword & Shield—Evolving Skies!
<br><br>
<strong>THE POKÉMON TCG: SWORD & SHIELD — EVOLVING SKIES ELITE TRAINER BOX</strong> includes:
<br>• 10 Pokémon TCG: Sword & Shield—Evolving Skies booster packs
<br>• 1 special collector's pin featuring Eevee
<br>• 65 card sleeves featuring Eevee’s Evolutions—Jolteon, Flareon, Umbreon, and Leafeon
<br>• 45 Pokémon TCG Energy cards
<br>• A player’s guide
<br>• A Pokémon TCG rulebook
<br>• 6 damage-counter dice
<br>• 1 competition-legal coin-flip die
<br>• 1 metallic Pokémon coin featuring Jolteon, Flareon, Umbreon, and Leafeon
<br>• 2 acrylic condition markers
<br>• A collector’s box to hold everything, with 4 dividers to keep it organized
<br>• A code card for the Pokémon Trading Card Game Online",,2475.0,3166.67,4999.0,1782.99,,Normal,,,,,,,,,,
245877,Mewtwo V-UNION Special Collection,Mewtwo V UNION Special Collection,https://tcgplayer-cdn.tcgplayer.com/product/245877_200w.jpg,3,2848,https://cpt.tcgcsv.com/zm-2,2022-02-01T23:15:15.21,1,"Introducing Pokémon V-UNION: a single powerful Pokémon divided into four cards! When you rise
to the challenge and put it all together (with the help of Professor Burnet), each fantastic Pokémon
V-UNION brings four amazing attacks into battle at your side. Find more treasures in Pokémon TCG
booster packs, and prepare to unleash a Pokémon V-UNION!
<br>
<br>Each Pokémon TCG: Mewtwo V-UNION Special Collection includes:
<br>• 4 promo cards that make up a single Pokémon V-UNION for Mewtwo V-UNION!
<br>• 1 oversize card featuring the star Pokémon V-UNION
<br>• 1 helpful Supporter card featuring Professor Burnet
<br>• 4 Pokémon TCG booster packs
<br>• A code card for the Pokémon Trading Card Game Online
<br><br><em>(Pokemon TCG booster packs vary by product.)</em>",820650829079,150.0,179.95,799.98,144.18,,Normal,,,,,,,,,,
245878,Greninja V-UNION Special Collection,Greninja V UNION Special Collection,https://tcgplayer-cdn.tcgplayer.com/product/245878_200w.jpg,3,2848,https://cpt.tcgcsv.com/Bm-2,2022-02-01T23:14:24.8,1,"Introducing Pokémon V-UNION: a single powerful Pokémon divided into four cards! When you rise
to the challenge and put it all together (with the help of Professor Burnet), each fantastic Pokémon
V-UNION brings four amazing attacks into battle at your side. Find more treasures in Pokémon TCG
booster packs, and prepare to unleash a Pokémon V-UNION!
<br>
<br>Each Pokémon TCG: Greninja V-UNION Special Collection includes:
<br>• 4 promo cards that make up a single Pokémon V-UNION for Greninja V-UNION!
<br>• 1 oversize card featuring the star Pokémon V-UNION
<br>• 1 helpful Supporter card featuring Professor Burnet
<br>• 4 Pokémon TCG booster packs
<br>• A code card for the Pokémon Trading Card Game Online
<br><br><em>(Pokemon TCG booster packs vary by product.)</em>",820650829079,104.0,119.75,399.99,111.29,,Normal,,,,,,,,,,
245879,Zacian V-UNION Special Collection,Zacian V UNION Special Collection,https://tcgplayer-cdn.tcgplayer.com/product/245879_200w.jpg,3,2848,https://cpt.tcgcsv.com/Cm-2,2022-02-01T23:15:23.667,1,"Introducing Pokémon V-UNION: a single powerful Pokémon divided into four cards! When you rise
to the challenge and put it all together (with the help of Professor Burnet), each fantastic Pokémon
V-UNION brings four amazing attacks into battle at your side. Find more treasures in Pokémon TCG
booster packs, and prepare to unleash a Pokémon V-UNION!
<br>
<br>Each Pokémon TCG: Zacian V-UNION Special Collection includes:
<br>• 4 promo cards that make up a single Pokémon V-UNION for Zacian V-UNION!
<br>• 1 oversize card featuring the star Pokémon V-UNION
<br>• 1 helpful Supporter card featuring Professor Burnet
<br>• 4 Pokémon TCG booster packs
<br>• A code card for the Pokémon Trading Card Game Online
<br><br><em>(Pokemon TCG booster packs vary by product.)</em>",820650829079,100.0,119.99,359.99,93.16,,Normal,,,,,,,,,,
245880,V-UNION Special Collection [Set of 3],V UNION Special Collection Set of 3,https://tcgplayer-cdn.tcgplayer.com/product/245880_200w.jpg,3,2848,https://cpt.tcgcsv.com/Dm-2,2022-02-01T23:15:06.707,1,"Introducing Pokémon V-UNION: a single powerful Pokémon divided into four cards! When you rise
to the challenge and put it all together (with the help of Professor Burnet), each fantastic Pokémon
V-UNION brings four amazing attacks into battle at your side. Find more treasures in Pokémon TCG
booster packs, and prepare to unleash a Pokémon V-UNION!
<br>
<br>Each Pokémon TCG: Pokémon V-UNION Special Collection includes:
<br>• 4 promo cards that make up a single Pokémon V-UNION for Mewtwo/Greninja/Zacian V-UNION!
<br>• 1 oversize card featuring the star Pokémon V-UNION
<br>• 1 helpful Supporter card featuring Professor Burnet
<br>• 4 Pokémon TCG booster packs
<br>• A code card for the Pokémon Trading Card Game Online
<br><br><em>(Pokemon TCG booster packs vary by product.)</em>",,359.89,429.99,600.0,349.93,,Normal,,,,,,,,,,
246274,Evolving Skies Sleeved Booster Pack Bundle [Set of 8],Evolving Skies Sleeved Booster Pack Bundle Set of 8,https://tcgplayer-cdn.tcgplayer.com/product/246274_200w.jpg,3,2848,https://cpt.tcgcsv.com/vw-2,2022-03-09T20:08:18.6,1,"Contains 8 Sleeved Booster Packs of Sword & Shield—Evolving Skies.
<br>Each Sword & Shield—Evolving Skies sleeved booster pack contains 10 random cards.",0820650808814,498.88,574.44,650.0,,,Normal,,,,,,,,,,
247497,Evolving Skies Booster Pack Art Bundle [Set of 4],Evolving Skies Booster Pack Art Bundle Set of 4,https://tcgplayer-cdn.tcgplayer.com/product/247497_200w.jpg,3,2848,https://cpt.tcgcsv.com/Z_-2,2021-08-27T13:39:41.76,1,"Collect each of the 4 unique art packs for Evolving Skies.
<br>Each Evolving Skies booster pack contains 10 random cards.",0820650818776,159.97,164.99,239.95,152.31,,Normal,,,,,,,,,,
247498,Evolving Skies Sleeved Booster Pack Art Bundle [Set of 4],Evolving Skies Sleeved Booster Pack Art Bundle Set of 4,https://tcgplayer-cdn.tcgplayer.com/product/247498_200w.jpg,3,2848,https://cpt.tcgcsv.com/-_-2,2021-08-27T13:40:41.283,1,"Collect each of the 4 unique art packs for Evolving Skies.
<br>Each Sword & Shield—Evolving Skies sleeved booster pack contains 10 random cards.",0820650808814,204.99,227.48,300.0,206.56,,Normal,,,,,,,,,,
247603,Evolving Skies Premium Checklane Blister [Houndoom],Evolving Skies Premium Checklane Blister Houndoom,https://tcgplayer-cdn.tcgplayer.com/product/247603_200w.jpg,3,2848,https://cpt.tcgcsv.com/53_2,2021-10-26T20:23:12.613,1,"Each blister comes with 1 Evolving Skies booster pack, a coin, and a promotional card of Houndoom.",,98.95,98.95,98.95,77.48,,Normal,,,,,,,,,,
247604,Evolving Skies Single Pack Blister [Octillery],Evolving Skies Single Pack Blister Octillery,https://tcgplayer-cdn.tcgplayer.com/product/247604_200w.jpg,3,2848,https://cpt.tcgcsv.com/63_2,2021-09-09T20:59:08.603,1,"Each blister comes with 1 Evolving Skies booster pack, a coin, and a promotional card of Octillery.",,59.0,79.5,100.0,49.0,,Normal,,,,,,,,,,
248124,Evolving Skies Booster Box Case,Evolving Skies Booster Box Case,https://tcgplayer-cdn.tcgplayer.com/product/248124_200w.jpg,3,2848,https://cpt.tcgcsv.com/vg_2,2021-09-08T15:01:35.567,1,Each sealed Booster Box Case contains 6 Booster Boxes of 36 Booster Packs. <em>(Each pack contains 10 random cards)</em>,,19750.0,27500.0,99999.95,14847.15,,Normal,,,,,,,,,,
628319,Evolving Skies Pokemon Center Elite Trainer Box Case [Glaceon/Vaporeon/Sylveon/Espeon] (Exclusive),Evolving Skies Pokemon Center Elite Trainer Box Case Glaceon Vaporeon Sylveon Espeon Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/628319_200w.jpg,3,2848,https://cpt.tcgcsv.com/pl27,2025-04-30T13:09:17.103,1,"Each Sword & Shield - Evolving Skies Elite Trainer Box Pokemon Center Exclusive Case contains 4 boxes.
<br>
Each Pokémon Sword & Shield - Evolving Skies Elite Trainer Box Pokemon Center Exclusive includes:
<br>• 10 Pokémon TCG: Sword & Shield—Evolving Skies booster packs
<br>• 1 special collector's pin featuring Eevee
<br>• 65 card sleeves featuring Eevee’s Evolutions—Glaceon, Vaporeon, Sylveon, & Espeon
<br>• 45 Pokémon TCG Energy cards
<br>• A player’s guide
<br>• A Pokémon TCG rulebook
<br>• 6 damage-counter dice
<br>• 1 competition-legal coin-flip die
<br>• 1 metallic Pokémon coin featuring Vaporeon, Espeon, Glaceon, and Sylveon
<br>• 2 acrylic condition markers
<br>• A collector’s box to hold everything, with 4 dividers to keep it organized
<br>• A code card for the Pokémon Trading Card Game Online",,6995.0,8497.5,10000.0,,,Normal,,,,,,,,,,
641794,Evolving Skies Half Booster Box,Evolving Skies Half Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/641794_200w.jpg,3,2848,https://cpt.tcgcsv.com/VK87,2025-07-08T19:36:42.95,0,Each Sword & Shield—Evolving Skies booster box contains 18 booster packs. <em>(Each pack contains 10 random cards)</em>,0820650818776,1595.0,1595.0,1595.0,,,Normal,,,,,,,,,,
