productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost
532841,Temporal Forces Booster Pack,Temporal Forces Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/532841_200w.jpg,3,23381,https://cpt.tcgcsv.com/R8h6,2024-08-06T11:16:32.72,1,"Each Temporal Forces booster pack contains 10 cards and 1 Basic Energy. Cards vary by pack.<br><strong>Release Description:</strong>
<br>The ranks of Ancient and Future Pokémon continue to grow! Walking Wake ex breaks free of the past alongside Raging Bolt ex, while Iron Leaves ex delivers high-tech justice with Iron Crown ex. Outside Area Zero, Wugtrio and Farigiraf shift types as Tera Pokémon ex, and Pokémon Trainers everywhere prepare for the return of ACE SPEC cards with uniquely powerful effects. A rupture in time brings wild beasts and cyber visions to battle in the Pokémon TCG: Scarlet & Violet—Temporal Forces expansion!
<br>• Over 160 cards
<br>• Seven ACE SPEC Trainer and Special Energy cards (6 Trainer cards and 1 Special Energy)
<br>• 13 Pokémon ex and two Tera Pokémon ex
<br>• 22 illustration rare Pokémon
<br>• 10 special illustration rare Pokémon and Supporter cards
<br>• Six hyper rare gold etched cards",5.69,8.25,20.0,7.98,,Normal,,,,,,,,,,,
532845,Temporal Forces Elite Trainer Box [Walking Wake],Temporal Forces Elite Trainer Box Walking Wake,https://tcgplayer-cdn.tcgplayer.com/product/532845_200w.jpg,3,23381,https://cpt.tcgcsv.com/W8h6,2024-03-22T04:03:20.277,3,"The Pokémon TCG: Scarlet & Violet—Temporal Forces Elite Trainer Box includes:
<br>• 9 Pokémon TCG: Scarlet & Violet—Temporal Forces booster packs
<br>• 1 full-art foil promo card featuring Walking Wake
<br>• 65 card sleeves
<br>• 45 Pokémon TCG Energy cards
<br>• A player’s guide to the Scarlet & Violet—Temporal Forces expansion
<br>• 6 damage-counter dice
<br>• 1 competition-legal coin-flip die
<br>• 2 plastic condition markers
<br>• A collector’s box to hold everything, with 4 dividers to keep it organized
<br>• A code card for Pokémon Trading Card Game Live
<br><strong>Release Description:</strong>
<br>The ranks of Ancient and Future Pokémon continue to grow! Walking Wake ex breaks free of the past alongside Raging Bolt ex, while Iron Leaves ex delivers high-tech justice with Iron Crown ex. Outside Area Zero, Wugtrio and Farigiraf shift types as Tera Pokémon ex, and Pokémon Trainers everywhere prepare for the return of ACE SPEC cards with uniquely powerful effects. A rupture in time brings wild beasts and cyber visions to battle in the Pokémon TCG: Scarlet & Violet—Temporal Forces expansion!
<br>• Over 160 cards
<br>• Seven ACE SPEC Trainer and Special Energy cards (6 Trainer cards and 1 Special Energy)
<br>• 13 Pokémon ex and two Tera Pokémon ex
<br>• 22 illustration rare Pokémon
<br>• 10 special illustration rare Pokémon and Supporter cards
<br>• Six hyper rare gold etched cards",86.5,105.0,200.0,96.37,,Normal,,,,,,,,,,,
532848,Temporal Forces Elite Trainer Box [Iron Leaves ex],Temporal Forces Elite Trainer Box Iron Leaves ex,https://tcgplayer-cdn.tcgplayer.com/product/532848_200w.jpg,3,23381,https://cpt.tcgcsv.com/-8h6,2025-03-18T13:18:13.847,3,"The Pokémon TCG: Scarlet & Violet—Temporal Forces Elite Trainer Box includes:
<br>• 9 Pokémon TCG: Scarlet & Violet—Temporal Forces booster packs
<br>• 1 full-art foil promo card featuring Iron Leaves
<br>• 65 card sleeves
<br>• 45 Pokémon TCG Energy cards
<br>• A player’s guide to the Scarlet & Violet—Temporal Forces expansion
<br>• 6 damage-counter dice
<br>• 1 competition-legal coin-flip die
<br>• 2 plastic condition markers
<br>• A collector’s box to hold everything, with 4 dividers to keep it organized
<br>• A code card for Pokémon Trading Card Game Live
<br><strong>Release Description:</strong>
<br>The ranks of Ancient and Future Pokémon continue to grow! Walking Wake ex breaks free of the past alongside Raging Bolt ex, while Iron Leaves ex delivers high-tech justice with Iron Crown ex. Outside Area Zero, Wugtrio and Farigiraf shift types as Tera Pokémon ex, and Pokémon Trainers everywhere prepare for the return of ACE SPEC cards with uniquely powerful effects. A rupture in time brings wild beasts and cyber visions to battle in the Pokémon TCG: Scarlet & Violet—Temporal Forces expansion!
<br>• Over 160 cards
<br>• Seven ACE SPEC Trainer and Special Energy cards (6 Trainer cards and 1 Special Energy)
<br>• 13 Pokémon ex and two Tera Pokémon ex
<br>• 22 illustration rare Pokémon
<br>• 10 special illustration rare Pokémon and Supporter cards
<br>• Six hyper rare gold etched cards",85.51,109.99,150.0,91.47,,Normal,,,,,,,,,,,
532849,Temporal Forces Elite Trainer Box [Set of 2],Temporal Forces Elite Trainer Box Set of 2,https://tcgplayer-cdn.tcgplayer.com/product/532849_200w.jpg,3,23381,https://cpt.tcgcsv.com/_8h6,2024-03-22T04:03:20.277,1,"The Pokémon TCG: Scarlet & Violet—Temporal Forces Elite Trainer Box includes:
<br>• 9 Pokémon TCG: Scarlet & Violet—Temporal Forces booster packs
<br>• 1 full-art foil promo card featuring Walking Wake or Walking Wake
<br>• 65 card sleeves
<br>• 45 Pokémon TCG Energy cards
<br>• A player’s guide to the Scarlet & Violet—Temporal Forces expansion
<br>• 6 damage-counter dice
<br>• 1 competition-legal coin-flip die
<br>• 2 plastic condition markers
<br>• A collector’s box to hold everything, with 4 dividers to keep it organized
<br>• A code card for Pokémon Trading Card Game Live
<br><strong>Release Description:</strong>
<br>The ranks of Ancient and Future Pokémon continue to grow! Walking Wake ex breaks free of the past alongside Raging Bolt ex, while Iron Leaves ex delivers high-tech justice with Iron Crown ex. Outside Area Zero, Wugtrio and Farigiraf shift types as Tera Pokémon ex, and Pokémon Trainers everywhere prepare for the return of ACE SPEC cards with uniquely powerful effects. A rupture in time brings wild beasts and cyber visions to battle in the Pokémon TCG: Scarlet & Violet—Temporal Forces expansion!
<br>• Over 160 cards
<br>• Seven ACE SPEC Trainer and Special Energy cards (6 Trainer cards and 1 Special Energy)
<br>• 13 Pokémon ex and two Tera Pokémon ex
<br>• 22 illustration rare Pokémon
<br>• 10 special illustration rare Pokémon and Supporter cards
<br>• Six hyper rare gold etched cards
<br><strong>Release Description:</strong>
<br>The ranks of Ancient and Future Pokémon continue to grow! Walking Wake ex breaks free of the past alongside Raging Bolt ex, while Iron Leaves ex delivers high-tech justice with Iron Crown ex. Outside Area Zero, Wugtrio and Farigiraf shift types as Tera Pokémon ex, and Pokémon Trainers everywhere prepare for the return of ACE SPEC cards with uniquely powerful effects. A rupture in time brings wild beasts and cyber visions to battle in the Pokémon TCG: Scarlet & Violet—Temporal Forces expansion!
<br>• Over 160 cards
<br>• Seven ACE SPEC Trainer and Special Energy cards (6 Trainer cards and 1 Special Energy)
<br>• 13 Pokémon ex and two Tera Pokémon ex
<br>• 22 illustration rare Pokémon
<br>• 10 special illustration rare Pokémon and Supporter cards
<br>• Six hyper rare gold etched cards
• 2 plastic condition markers
• A collector’s box to hold everything, with 4 dividers to keep it organized
• A code card for Pokémon Trading Card Game Live",199.99,219.97,240.0,189.5,,Normal,,,,,,,,,,,
532853,Temporal Forces Pokemon Center Elite Trainer Box (Exclusive) [Iron Leaves],Temporal Forces Pokemon Center Elite Trainer Box Exclusive Iron Leaves,https://tcgplayer-cdn.tcgplayer.com/product/532853_200w.jpg,3,23381,https://cpt.tcgcsv.com/59h6,2026-02-19T19:11:15.43,3,"<br>The ranks of Ancient and Future Pokémon continue to grow! Walking Wake ex breaks free of the past alongside Raging Bolt ex, while Iron Leaves ex delivers high-tech justice with Iron Crown ex. Outside Area Zero, Wugtrio and Farigiraf shift types as Tera Pokémon ex, and Pokémon Trainers everywhere prepare for the return of ACE SPEC cards with uniquely powerful effects. A rupture in time brings wild beasts and cyber visions to battle in the Pokémon TCG: Scarlet & Violet—Temporal Forces expansion!<br><br>The Pokémon TCG: Scarlet & Violet—Temporal Forces Pokemon Center Elite Trainer Box includes:
<br>• 11 Pokémon TCG: Scarlet & Violet—Temporal Forces booster packs
<br>• Each booster pack contains 10 cards and 1 Basic Energy. Cards vary by pack.
<br>• 1 full-art foil promo card featuring Iron Thorns with a Pokémon Center logo
<br>• 1 full-art foil promo card featuring Iron Thorns
<br>• 65 card sleeves featuring Iron Leaves
<br>• 45 Pokémon TCG Energy cards
<br>• A player’s guide to the Scarlet & Violet—Temporal Forces expansion
<br>• 6 damage-counter dice
<br>• 1 competition-legal coin-flip die
<br>• 2 plastic condition markers
<br>• A box to hold everything, with 4 dividers to keep it organized
<br>• A code card for Pokémon Trading Card Game Live",184.0,207.76,450.0,190.4,,Normal,,,,,,,,,,,
536225,Temporal Forces Booster Box,Temporal Forces Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/536225_200w.jpg,3,23381,https://cpt.tcgcsv.com/wvj6,2024-03-22T04:03:20.277,1,"Each Temporal Forces booster display contains 36 booster packs.<br> <em>(Each booster pack contains 10 cards and 1 Basic Energy. Cards vary by pack.)</em>
<br><strong>Release Description:</strong>
<br>The ranks of Ancient and Future Pokémon continue to grow! Walking Wake ex breaks free of the past alongside Raging Bolt ex, while Iron Leaves ex delivers high-tech justice with Iron Crown ex. Outside Area Zero, Wugtrio and Farigiraf shift types as Tera Pokémon ex, and Pokémon Trainers everywhere prepare for the return of ACE SPEC cards with uniquely powerful effects. A rupture in time brings wild beasts and cyber visions to battle in the Pokémon TCG: Scarlet & Violet—Temporal Forces expansion!
<br>• Over 160 cards
<br>• Seven ACE SPEC Trainer and Special Energy cards (6 Trainer cards and 1 Special Energy)
<br>• 13 Pokémon ex and two Tera Pokémon ex
<br>• 22 illustration rare Pokémon
<br>• 10 special illustration rare Pokémon and Supporter cards
<br>• Six hyper rare gold etched cards",270.98,312.0,601.0,264.48,,Normal,,,,,,,,,,,
536227,Temporal Forces 3 Pack Blister [Cyclizar],Temporal Forces 3 Pack Blister Cyclizar,https://tcgplayer-cdn.tcgplayer.com/product/536227_200w.jpg,3,23381,https://cpt.tcgcsv.com/zvj6,2024-03-25T16:16:16.96,1,"Each blister comes with 3 Temporal Forces booster packs and a promotional card of Cyclizar.
<br><strong>Release Description:</strong>
<br>The ranks of Ancient and Future Pokémon continue to grow! Walking Wake ex breaks free of the past alongside Raging Bolt ex, while Iron Leaves ex delivers high-tech justice with Iron Crown ex. Outside Area Zero, Wugtrio and Farigiraf shift types as Tera Pokémon ex, and Pokémon Trainers everywhere prepare for the return of ACE SPEC cards with uniquely powerful effects. A rupture in time brings wild beasts and cyber visions to battle in the Pokémon TCG: Scarlet & Violet—Temporal Forces expansion!
<br>• Over 160 cards
<br>• Seven ACE SPEC Trainer and Special Energy cards (6 Trainer cards and 1 Special Energy)
<br>• 13 Pokémon ex and two Tera Pokémon ex
<br>• 22 illustration rare Pokémon
<br>• 10 special illustration rare Pokémon and Supporter cards
<br>• Six hyper rare gold etched cards",20.95,25.5,31.76,23.69,,Normal,,,,,,,,,,,
536229,Temporal Forces 3 Pack Blister [Cleffa],Temporal Forces 3 Pack Blister Cleffa,https://tcgplayer-cdn.tcgplayer.com/product/536229_200w.jpg,3,23381,https://cpt.tcgcsv.com/Cvj6,2024-03-25T16:16:33.097,1,"Each blister comes with 3 Temporal Forces booster packs and a promotional card of Cleffa.
<br><strong>Release Description:</strong>
<br>The ranks of Ancient and Future Pokémon continue to grow! Walking Wake ex breaks free of the past alongside Raging Bolt ex, while Iron Leaves ex delivers high-tech justice with Iron Crown ex. Outside Area Zero, Wugtrio and Farigiraf shift types as Tera Pokémon ex, and Pokémon Trainers everywhere prepare for the return of ACE SPEC cards with uniquely powerful effects. A rupture in time brings wild beasts and cyber visions to battle in the Pokémon TCG: Scarlet & Violet—Temporal Forces expansion!
<br>• Over 160 cards
<br>• Seven ACE SPEC Trainer and Special Energy cards (6 Trainer cards and 1 Special Energy)
<br>• 13 Pokémon ex and two Tera Pokémon ex
<br>• 22 illustration rare Pokémon
<br>• 10 special illustration rare Pokémon and Supporter cards
<br>• Six hyper rare gold etched cards",23.0,29.99,45.01,24.97,,Normal,,,,,,,,,,,
536284,Temporal Forces Single Pack Blister [Carvanha],Temporal Forces Single Pack Blister Carvanha,https://tcgplayer-cdn.tcgplayer.com/product/536284_200w.jpg,3,23381,https://cpt.tcgcsv.com/Jwj6,2024-03-22T04:03:20.277,1,"Each blister comes with 1 SV—Temporal Forces booster pack, 1 coin, and a promotional card of Carvanha.<br><strong>Release Description:</strong>
<br>The ranks of Ancient and Future Pokémon continue to grow! Walking Wake ex breaks free of the past alongside Raging Bolt ex, while Iron Leaves ex delivers high-tech justice with Iron Crown ex. Outside Area Zero, Wugtrio and Farigiraf shift types as Tera Pokémon ex, and Pokémon Trainers everywhere prepare for the return of ACE SPEC cards with uniquely powerful effects. A rupture in time brings wild beasts and cyber visions to battle in the Pokémon TCG: Scarlet & Violet—Temporal Forces expansion!
<br>• Over 160 cards
<br>• Seven ACE SPEC Trainer and Special Energy cards (6 Trainer cards and 1 Special Energy)
<br>• 13 Pokémon ex and two Tera Pokémon ex
<br>• 22 illustration rare Pokémon
<br>• 10 special illustration rare Pokémon and Supporter cards
<br>• Six hyper rare gold etched cards",7.99,9.99,13.99,8.84,,Normal,,,,,,,,,,,
536594,Temporal Forces Single Pack Blister [Bellibolt],Temporal Forces Single Pack Blister Bellibolt,https://tcgplayer-cdn.tcgplayer.com/product/536594_200w.jpg,3,23381,https://cpt.tcgcsv.com/VFj6,2024-03-22T04:03:20.277,1,"Each blister comes with 1 SV—Temporal Forces booster pack, 1 coin, and a promotional card of Bellibolt.<br><strong>Release Description:</strong>
<br>The ranks of Ancient and Future Pokémon continue to grow! Walking Wake ex breaks free of the past alongside Raging Bolt ex, while Iron Leaves ex delivers high-tech justice with Iron Crown ex. Outside Area Zero, Wugtrio and Farigiraf shift types as Tera Pokémon ex, and Pokémon Trainers everywhere prepare for the return of ACE SPEC cards with uniquely powerful effects. A rupture in time brings wild beasts and cyber visions to battle in the Pokémon TCG: Scarlet & Violet—Temporal Forces expansion!
<br>• Over 160 cards
<br>• Seven ACE SPEC Trainer and Special Energy cards (6 Trainer cards and 1 Special Energy)
<br>• 13 Pokémon ex and two Tera Pokémon ex
<br>• 22 illustration rare Pokémon
<br>• 10 special illustration rare Pokémon and Supporter cards
<br>• Six hyper rare gold etched cards",6.59,10.0,14.99,9.83,,Normal,,,,,,,,,,,
